"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_22:54:44.csv 60",,,,"Date:","13 Jun 2019 22:54:45 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 22:54:45,462905344.0,2138112.0,2782760960.0,725823488.0,2.055,0.022,97.913,0.008,0.0,0.002,0.0,0.0,418.470,4041.532
13-06 22:55:45,976535552.0,2138112.0,2816372736.0,178581504.0,82.759,0.942,16.073,0.133,0.0,0.092,26.0,0.0,117486.933,445721.600
13-06 22:56:45,980754432.0,2138112.0,2816372736.0,174362624.0,89.729,0.484,9.712,0.0,0.0,0.075,26.0,0.0,0.0,1484.800
13-06 22:57:45,982855680.0,2138112.0,2816372736.0,172261376.0,89.719,0.442,9.697,0.0,0.0,0.142,26.0,0.0,0.0,102.400
13-06 22:58:45,1011703808.0,2138112.0,2808516608.0,151269376.0,78.846,0.417,20.637,0.008,0.0,0.092,26.0,0.0,273.067,5708.800
13-06 22:59:45,1011736576.0,2138112.0,2808516608.0,151236608.0,89.251,0.434,10.206,0.008,0.0,0.100,28.200,2.200,0.0,439936.0
13-06 23:00:45,1011863552.0,2138112.0,2808516608.0,151109632.0,89.647,0.426,9.802,0.0,0.0,0.125,29.600,2.200,0.0,102.400
13-06 23:01:45,1012387840.0,2138112.0,2834292736.0,124809216.0,79.806,0.418,19.701,0.008,0.0,0.067,27.400,0.0,1365.333,433220.267
13-06 23:02:45,1026543616.0,2138112.0,2767446016.0,177500160.0,80.562,0.459,18.829,0.008,0.0,0.142,26.0,0.0,0.0,444612.267
13-06 23:03:45,1026527232.0,2138112.0,2767446016.0,177516544.0,89.552,0.426,9.921,0.008,0.0,0.092,28.200,2.200,273.067,2329.600
13-06 23:04:45,1026543616.0,2138112.0,2767446016.0,177500160.0,89.538,0.451,9.886,0.008,0.0,0.117,26.0,0.0,0.0,520.533
13-06 23:05:45,1028325376.0,2138112.0,2793218048.0,149946368.0,65.405,0.226,34.302,0.0,0.0,0.067,26.0,0.0,0.0,430651.733
13-06 23:06:45,1039699968.0,2138112.0,2793472000.0,138317824.0,84.995,0.509,14.387,0.0,0.0,0.109,28.200,2.200,0.0,440328.533
13-06 23:07:45,1039699968.0,2138112.0,2793472000.0,138317824.0,89.531,0.468,9.851,0.0,0.0,0.150,26.0,0.0,0.0,1484.800
13-06 23:08:45,1039699968.0,2138112.0,2793472000.0,138317824.0,89.405,0.493,9.944,0.0,0.0,0.159,26.0,0.0,0.0,102.400
13-06 23:09:45,1039319040.0,2138112.0,2819248128.0,112922624.0,60.154,0.167,39.638,0.0,0.0,0.042,26.0,0.0,0.0,430720.0
13-06 23:10:45,1052168192.0,2138112.0,2785828864.0,133492736.0,84.436,0.492,14.930,0.008,0.0,0.133,27.400,0.0,0.0,441890.133
13-06 23:11:45,1055334400.0,2138112.0,2786586624.0,129568768.0,88.908,0.801,10.073,0.033,0.0,0.184,156.500,193.700,11810.133,1561.600
13-06 23:12:45,1052721152.0,2138112.0,2786553856.0,132214784.0,89.464,0.509,9.885,0.0,0.0,0.142,45.967,21.133,0.0,3754.667
13-06 23:13:45,1052446720.0,2138112.0,2767183872.0,151859200.0,61.359,0.209,38.399,0.0,0.0,0.033,32.400,8.200,0.0,432076.800
