"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_13:35:19.csv 60",,,,"Date:","15 Jun 2019 13:35:20 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
15-06 13:35:20,610598912.0,0.0,2613751808.0,749277184.0,0.156,0.014,99.809,0.020,0.0,0.000,0.0,0.0,1387.717,7179.260
15-06 13:36:20,1112096768.0,0.0,2649157632.0,212373504.0,78.284,1.393,19.907,0.300,0.0,0.117,26.0,0.0,148002.133,446950.400
15-06 13:37:20,1112096768.0,0.0,2649157632.0,212373504.0,86.942,0.820,12.213,0.0,0.0,0.025,28.200,2.200,0.0,546.133
15-06 13:38:20,1112096768.0,0.0,2649157632.0,212373504.0,86.878,0.828,12.261,0.0,0.0,0.033,26.0,0.0,0.0,102.400
15-06 13:39:20,1112092672.0,0.0,2649161728.0,212373504.0,84.691,0.871,14.320,0.0,0.0,0.117,26.0,0.0,0.0,341.333
15-06 13:40:20,1113997312.0,0.0,2649161728.0,210468864.0,84.462,0.812,14.593,0.0,0.0,0.134,28.200,2.200,0.0,827.733
15-06 13:41:20,1114013696.0,0.0,2649161728.0,210452480.0,85.818,0.836,13.254,0.0,0.0,0.092,28.200,2.200,0.0,1228.800
15-06 13:42:20,1114521600.0,0.0,2649161728.0,209944576.0,85.024,0.888,13.946,0.0,0.0,0.142,26.0,0.0,0.0,256.0
15-06 13:43:20,1139372032.0,0.0,2675281920.0,158973952.0,66.174,0.672,33.070,0.0,0.0,0.084,28.200,2.200,0.0,431146.667
15-06 13:44:20,1140133888.0,0.0,2675281920.0,158212096.0,85.603,0.921,13.375,0.0,0.0,0.101,26.0,0.0,0.0,443716.267
15-06 13:45:20,1140133888.0,0.0,2675281920.0,158212096.0,85.623,0.881,13.463,0.0,0.0,0.034,26.0,0.0,0.0,102.400
15-06 13:46:20,1140133888.0,0.0,2675281920.0,158212096.0,85.202,0.806,13.841,0.0,0.0,0.151,26.0,0.0,0.0,102.400
15-06 13:47:20,1140113408.0,0.0,2675286016.0,158228480.0,86.246,0.805,12.890,0.0,0.0,0.059,26.0,0.0,0.0,341.333
15-06 13:48:20,1140113408.0,0.0,2675286016.0,158228480.0,87.107,0.836,12.024,0.0,0.0,0.033,26.0,0.0,0.0,793.600
15-06 13:49:20,1140113408.0,0.0,2675286016.0,158228480.0,85.812,0.910,13.169,0.0,0.0,0.109,26.0,0.0,0.0,85.333
15-06 13:50:20,1141002240.0,0.0,2675286016.0,157339648.0,83.937,0.903,14.958,0.0,0.0,0.202,33.800,7.800,0.0,281.600
15-06 13:51:20,1148973056.0,0.0,2701058048.0,123596800.0,63.016,0.334,36.600,0.0,0.0,0.050,27.400,0.0,0.0,431061.333
15-06 13:52:20,1161584640.0,0.0,2643746816.0,168296448.0,74.699,0.736,24.440,0.0,0.0,0.125,26.0,0.0,0.0,440644.267
15-06 13:53:20,1161584640.0,0.0,2643746816.0,168296448.0,86.097,0.879,12.906,0.0,0.0,0.117,26.0,0.0,0.0,2816.0
15-06 13:54:20,1161584640.0,0.0,2643746816.0,168296448.0,85.329,0.815,13.730,0.0,0.0,0.126,28.200,2.200,0.0,102.400
15-06 13:55:20,1161584640.0,0.0,2643746816.0,168296448.0,86.902,0.861,12.186,0.0,0.0,0.050,26.0,0.0,0.0,110.933
15-06 13:56:20,1161584640.0,0.0,2643746816.0,168296448.0,87.106,0.861,11.991,0.0,0.0,0.042,26.0,0.0,0.0,793.600
15-06 13:57:20,1161584640.0,0.0,2643746816.0,168296448.0,87.112,0.869,11.995,0.0,0.0,0.025,28.900,0.700,0.0,119.467
15-06 13:58:20,1161584640.0,0.0,2643746816.0,168296448.0,87.092,0.902,11.973,0.0,0.0,0.033,30.300,3.700,0.0,529.067
15-06 13:59:20,1162543104.0,0.0,2669518848.0,141565952.0,64.578,0.384,35.022,0.0,0.0,0.017,26.0,0.0,0.0,430071.467
15-06 14:00:20,1176633344.0,0.0,2669772800.0,127221760.0,59.381,0.317,40.277,0.0,0.0,0.025,28.200,2.200,0.0,1006.933
15-06 14:01:20,1176965120.0,0.0,2669772800.0,126889984.0,87.048,0.951,11.959,0.0,0.0,0.042,26.0,0.0,0.0,440695.467
15-06 14:02:20,1176965120.0,0.0,2669772800.0,126889984.0,87.132,0.885,11.942,0.0,0.0,0.042,26.0,0.0,0.0,2466.133
15-06 14:03:20,1176961024.0,0.0,2669776896.0,126889984.0,87.164,0.818,11.985,0.0,0.0,0.033,26.0,0.0,0.0,1339.733
15-06 14:04:20,1176961024.0,0.0,2669776896.0,126889984.0,87.097,0.876,11.985,0.0,0.0,0.042,26.0,0.0,0.0,605.867
15-06 14:05:20,1177202688.0,0.0,2669789184.0,126636032.0,84.245,1.218,14.329,0.0,0.0,0.209,173.933,205.100,0.0,819.200
15-06 14:06:20,1177186304.0,0.0,2669789184.0,126652416.0,85.440,0.827,13.566,0.0,0.0,0.167,26.0,0.0,0.0,1740.800
15-06 14:07:20,1175453696.0,0.0,2652839936.0,145334272.0,79.686,0.693,19.579,0.0,0.0,0.042,26.0,0.0,0.0,1160.533
15-06 14:08:20,1175486464.0,0.0,2652839936.0,145301504.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,431377.067
15-06 14:09:20,1190047744.0,0.0,2653089792.0,130490368.0,66.077,0.467,33.422,0.0,0.0,0.033,26.0,0.0,0.0,440644.267
15-06 14:10:20,1190064128.0,0.0,2653089792.0,130473984.0,87.097,0.877,11.984,0.0,0.0,0.042,27.400,0.0,0.0,2901.333
15-06 14:11:20,1190453248.0,0.0,2653081600.0,130093056.0,87.071,0.902,11.994,0.0,0.0,0.033,32.400,8.200,0.0,938.667
15-06 14:12:20,1190449152.0,0.0,2653085696.0,130093056.0,87.143,0.835,11.988,0.0,0.0,0.033,29.600,2.200,0.0,2022.400
15-06 14:13:20,1190449152.0,0.0,2653085696.0,130093056.0,87.127,0.818,12.021,0.0,0.0,0.033,26.0,0.0,0.0,2252.800
15-06 14:14:20,1190449152.0,0.0,2653085696.0,130093056.0,87.133,0.843,11.991,0.0,0.0,0.033,26.0,0.0,0.0,793.600
15-06 14:15:20,1190432768.0,0.0,2653085696.0,130109440.0,87.126,0.843,11.989,0.0,0.0,0.042,28.200,2.200,0.0,110.933
15-06 14:16:20,1189814272.0,0.0,2624540672.0,159272960.0,65.700,0.417,33.850,0.0,0.0,0.033,28.200,2.200,0.0,430190.933
15-06 14:17:20,1189814272.0,0.0,2624540672.0,159272960.0,50.021,0.0,49.979,0.0,0.0,0.0,28.200,2.200,0.0,2065.067
