"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_16:56:57.csv 60",,,,"Date:","17 Jun 2019 16:56:58 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 16:56:58,456687616.0,0.0,2307813376.0,1209126912.0,1.942,0.168,97.857,0.031,0.0,0.002,0.0,0.0,2005.615,13947.345
17-06 16:57:58,865935360.0,0.0,2307817472.0,799875072.0,73.324,3.290,23.378,0.0,0.0,0.008,33.800,7.800,0.0,2338.133
17-06 16:58:58,865935360.0,0.0,2307817472.0,799875072.0,93.722,4.243,2.034,0.0,0.0,0.0,26.0,0.0,0.0,1629.867
17-06 16:59:58,865808384.0,0.0,2307817472.0,800002048.0,93.565,4.310,2.126,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:00:58,867713024.0,0.0,2307817472.0,798097408.0,93.580,4.285,2.134,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:01:58,899833856.0,0.0,2307821568.0,765972480.0,93.640,4.360,2.001,0.0,0.0,0.0,26.0,0.0,0.0,1186.133
17-06 17:02:58,901976064.0,0.0,2307821568.0,763830272.0,90.554,5.861,3.585,0.0,0.0,0.0,26.0,0.0,0.0,1134.933
17-06 17:03:58,904134656.0,0.0,2307821568.0,761671680.0,90.704,5.878,3.418,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:04:58,907563008.0,0.0,2307821568.0,758243328.0,91.429,5.286,3.285,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 17:05:58,909103104.0,0.0,2307821568.0,756703232.0,91.840,4.993,3.159,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 17:06:58,910880768.0,0.0,2307821568.0,754925568.0,90.637,5.778,3.585,0.0,0.0,0.0,30.400,4.400,0.0,614.400
17-06 17:07:58,913039360.0,0.0,2307821568.0,752766976.0,90.930,5.619,3.451,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:08:58,915197952.0,0.0,2307821568.0,750608384.0,91.037,5.469,3.493,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:09:58,917356544.0,0.0,2307821568.0,748449792.0,90.580,5.869,3.551,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 17:10:58,919625728.0,0.0,2307821568.0,746180608.0,90.945,5.636,3.418,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:11:58,921657344.0,0.0,2307821568.0,744148992.0,92.347,4.685,2.968,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:12:58,923308032.0,0.0,2307821568.0,742498304.0,90.913,5.519,3.568,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:13:58,925483008.0,0.0,2307821568.0,740323328.0,90.987,5.594,3.418,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:14:58,927641600.0,0.0,2307821568.0,738164736.0,90.830,5.735,3.434,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 17:15:58,929800192.0,0.0,2307821568.0,736006144.0,90.908,5.597,3.495,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:16:58,931958784.0,0.0,2307821568.0,733847552.0,90.663,5.737,3.591,0.0,0.0,0.008,27.400,0.0,0.0,85.333
17-06 17:17:58,933990400.0,0.0,2307821568.0,731815936.0,91.534,5.292,3.165,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 17:18:58,936275968.0,0.0,2307821568.0,729530368.0,89.938,6.128,3.934,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 17:19:58,938418176.0,0.0,2307821568.0,727388160.0,90.324,5.876,3.792,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 17:20:58,940449792.0,0.0,2307821568.0,725356544.0,90.583,5.865,3.552,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 17:21:58,943624192.0,0.0,2307821568.0,722182144.0,90.162,6.028,3.801,0.0,0.0,0.008,33.900,9.300,0.0,102.400
17-06 17:22:58,945037312.0,0.0,2307821568.0,720769024.0,90.145,5.861,3.994,0.0,0.0,0.0,26.0,0.0,0.0,2082.133
17-06 17:23:58,947195904.0,0.0,2307821568.0,718610432.0,90.573,5.886,3.533,0.0,0.0,0.008,28.200,2.200,0.0,648.533
17-06 17:24:58,948084736.0,0.0,2307821568.0,717721600.0,91.232,5.343,3.425,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 17:25:58,950116352.0,0.0,2307821568.0,715689984.0,90.270,5.643,4.078,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 17:26:58,956465152.0,0.0,2307821568.0,709341184.0,90.026,5.943,4.023,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 17:27:58,958480384.0,0.0,2307821568.0,707325952.0,90.063,5.932,4.005,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 17:28:58,960638976.0,0.0,2307821568.0,705167360.0,90.499,5.662,3.830,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 17:29:58,962793472.0,0.0,2307825664.0,703008768.0,90.055,6.030,3.914,0.0,0.0,0.0,26.0,0.0,0.0,187.733
17-06 17:30:58,964968448.0,0.0,2307825664.0,700833792.0,91.887,4.899,3.213,0.0,0.0,0.0,26.0,0.0,0.0,247.467
17-06 17:31:58,967000064.0,0.0,2307825664.0,698802176.0,90.426,5.681,3.893,0.0,0.0,0.0,28.200,2.200,0.0,221.867
17-06 17:32:58,968650752.0,0.0,2307825664.0,697151488.0,90.368,5.803,3.829,0.0,0.0,0.0,26.0,0.0,0.0,1177.600
