"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_20:02:37.csv 60",,,,"Date:","13 Jun 2019 20:02:37 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 20:02:37,1136951296.0,2203648.0,4073295872.0,2969571328.0,82.443,1.230,16.296,0.016,0.0,0.014,0.0,0.0,95884.898,387958.491
13-06 20:03:37,1648001024.0,2203648.0,4099858432.0,2431959040.0,98.917,1.066,0.0,0.0,0.0,0.017,8.050,0.0,0.0,448844.800
13-06 20:04:37,1648287744.0,2203648.0,4099858432.0,2431672320.0,99.800,0.200,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2158.933
13-06 20:05:37,1674780672.0,2203648.0,4125974528.0,2379063296.0,98.565,1.402,0.017,0.0,0.0,0.017,4.0,0.0,0.0,430540.800
13-06 20:06:37,1675116544.0,2203648.0,4125974528.0,2378727424.0,99.767,0.217,0.0,0.0,0.0,0.017,27.0,0.0,0.0,443264.0
13-06 20:07:37,1676193792.0,2203648.0,4151750656.0,2351874048.0,99.667,0.333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,430037.333
13-06 20:08:37,1691373568.0,2203648.0,4152000512.0,2336444416.0,98.615,1.352,0.017,0.0,0.0,0.017,27.0,0.0,0.0,440277.333
13-06 20:09:37,1691750400.0,2203648.0,4152004608.0,2336063488.0,99.816,0.184,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3063.467
13-06 20:10:37,1692786688.0,2203648.0,4177784832.0,2309246976.0,99.483,0.517,0.0,0.0,0.0,0.0,27.0,0.0,0.0,430574.933
13-06 20:11:37,1703190528.0,2203648.0,4178034688.0,2298593280.0,98.766,1.217,0.0,0.0,0.0,0.017,4.0,0.0,0.0,441634.133
13-06 20:12:37,1703444480.0,2203648.0,4178034688.0,2298339328.0,99.833,0.167,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1868.800
13-06 20:13:37,1703989248.0,2203648.0,4203806720.0,2272022528.0,99.717,0.283,0.0,0.0,0.0,0.0,4.0,0.0,0.0,430028.800
13-06 20:14:37,1716207616.0,2203648.0,4204060672.0,2259550208.0,99.266,0.734,0.0,0.0,0.0,0.0,35.0,0.0,0.0,3618.133
13-06 20:15:37,1718239232.0,2203648.0,4204060672.0,2257518592.0,99.766,0.217,0.0,0.0,0.0,0.017,27.050,0.0,0.0,443605.333
13-06 20:16:37,1724772352.0,2203648.0,4204064768.0,2250981376.0,99.550,0.433,0.0,0.0,0.0,0.017,4.0,0.0,0.0,429977.600
