"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_10:05:28.csv 60",,,,"Date:","14 Jun 2019 10:05:29 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
14-06 10:05:29,924590080.0,2203648.0,1236795392.0,6018433024.0,86.446,8.734,4.499,0.283,0.0,0.037,0.0,0.0,1820652.194,336955.867
14-06 10:06:29,1436917760.0,2203648.0,1263357952.0,5479542784.0,97.892,2.058,0.017,0.0,0.0,0.033,54.850,0.0,0.0,879539.200
14-06 10:07:29,1443500032.0,2203648.0,1263357952.0,5472960512.0,99.649,0.334,0.0,0.0,0.0,0.017,35.600,0.0,0.0,3805.867
14-06 10:08:29,1457590272.0,2203648.0,1289527296.0,5432700928.0,98.431,1.552,0.0,0.0,0.0,0.017,35.600,0.0,819.200,2918.400
14-06 10:09:29,1462640640.0,2203648.0,1289527296.0,5427650560.0,99.732,0.268,0.0,0.0,0.0,0.0,10.600,0.0,0.0,443127.467
14-06 10:10:29,1464963072.0,2203648.0,1289535488.0,5425319936.0,99.181,0.803,0.0,0.0,0.0,0.017,27.0,0.0,0.0,1792.0
14-06 10:11:29,1492938752.0,2203648.0,1315573760.0,5371305984.0,97.911,2.055,0.017,0.0,0.0,0.017,0.0,0.0,18636.800,10496.0
14-06 10:12:29,1492852736.0,2203648.0,1315577856.0,5371387904.0,99.866,0.117,0.0,0.0,0.0,0.017,35.600,0.0,0.0,443409.067
14-06 10:13:29,1495465984.0,2203648.0,1315577856.0,5368774656.0,99.766,0.234,0.0,0.0,0.0,0.0,7.067,0.0,0.0,426.667
14-06 10:14:29,1510494208.0,2203648.0,1341603840.0,5327720448.0,99.032,0.951,0.0,0.0,0.0,0.017,28.533,0.0,0.0,430958.933
14-06 10:15:29,1511727104.0,2203648.0,1341603840.0,5326487552.0,99.433,0.567,0.0,0.0,0.0,0.0,4.300,0.0,0.0,440891.733
14-06 10:16:29,1513635840.0,2203648.0,1341603840.0,5324578816.0,99.666,0.317,0.0,0.0,0.0,0.017,28.0,0.0,0.0,1954.133
14-06 10:17:29,1518215168.0,2203648.0,1367375872.0,5294227456.0,99.783,0.200,0.0,0.0,0.0,0.017,0.0,0.0,0.0,431078.400
14-06 10:18:29,1531244544.0,2203648.0,1367629824.0,5280944128.0,99.216,0.768,0.0,0.0,0.0,0.017,32.050,0.0,0.0,441548.800
14-06 10:19:29,1532514304.0,2203648.0,1367633920.0,5279670272.0,99.767,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.267
14-06 10:20:29,1534722048.0,2203648.0,1367642112.0,5277454336.0,99.533,0.450,0.0,0.0,0.0,0.017,28.0,0.0,0.0,431786.667
