"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-10_20:14:30.csv 60",,,,"Date:","10 Jun 2019 20:14:31 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
10-06 20:14:31,1139703808.0,2203648.0,3071270912.0,3968835584.0,44.028,1.314,54.644,0.009,0.0,0.005,0.0,0.0,65105.034,192786.214
10-06 20:15:31,1651400704.0,2203648.0,3097845760.0,3430563840.0,99.051,0.916,0.017,0.0,0.0,0.017,22.0,0.0,0.0,879718.400
10-06 20:16:31,1651781632.0,2203648.0,3097845760.0,3430182912.0,99.850,0.150,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5188.267
10-06 20:17:31,1677864960.0,2203648.0,3123961856.0,3377983488.0,99.016,0.967,0.017,0.0,0.0,0.0,22.0,0.0,0.0,6715.733
10-06 20:18:31,1678573568.0,2203648.0,3123965952.0,3377270784.0,99.867,0.133,0.0,0.0,0.0,0.0,43.0,0.0,0.0,441156.267
10-06 20:19:31,1681006592.0,2203648.0,3149742080.0,3349061632.0,99.767,0.233,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1194.667
10-06 20:20:31,1693896704.0,2203648.0,3149991936.0,3335921664.0,98.649,1.351,0.0,0.0,0.0,0.0,26.300,0.0,0.0,870732.800
10-06 20:21:31,1693589504.0,2203648.0,3149996032.0,3336224768.0,99.683,0.317,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5077.333
10-06 20:22:31,1699418112.0,2203648.0,3175772160.0,3304620032.0,99.817,0.167,0.0,0.0,0.0,0.017,26.050,0.0,0.0,1800.533
10-06 20:23:31,1711837184.0,2203648.0,3176030208.0,3291942912.0,98.999,1.001,0.0,0.0,0.0,0.0,17.700,5.700,0.0,870818.133
10-06 20:24:31,1711378432.0,2203648.0,3176026112.0,3292405760.0,99.567,0.433,0.0,0.0,0.0,0.0,23.0,1.0,0.0,3063.467
10-06 20:25:31,1710809088.0,2203648.0,3201798144.0,3267203072.0,99.800,0.200,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1937.067
10-06 20:26:31,1727565824.0,2203648.0,3202052096.0,3250192384.0,99.383,0.600,0.0,0.0,0.0,0.017,22.0,0.0,0.0,433655.467
10-06 20:27:31,1728245760.0,2203648.0,3202068480.0,3249496064.0,99.050,0.950,0.0,0.0,0.0,0.0,12.0,0.0,0.0,447607.467
10-06 20:28:31,1726857216.0,2203648.0,3202097152.0,3250855936.0,99.083,0.900,0.0,0.0,0.0,0.017,22.0,0.0,0.0,6272.0
10-06 20:29:31,1729097728.0,2203648.0,3202129920.0,3248582656.0,99.267,0.733,0.0,0.0,0.0,0.0,12.0,0.0,0.0,436497.067
