"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_20:17:36.csv 60",,,,"Date:","13 Jun 2019 20:17:37 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 20:17:37,1142382592.0,2203648.0,4204060672.0,2833375232.0,83.511,1.191,15.269,0.015,0.0,0.014,0.0,0.0,89848.369,381936.583
13-06 20:18:37,1661153280.0,2203648.0,4230631424.0,2288033792.0,98.901,1.099,0.0,0.0,0.0,0.0,4.0,0.0,0.0,448520.533
13-06 20:19:37,1665404928.0,2203648.0,4256407552.0,2258006016.0,99.816,0.184,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1544.533
13-06 20:20:37,1684729856.0,2203648.0,4256751616.0,2238337024.0,99.317,0.667,0.0,0.0,0.0,0.017,4.0,0.0,0.0,873821.867
13-06 20:21:37,1685487616.0,2203648.0,4282515456.0,2211815424.0,99.817,0.183,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2577.067
13-06 20:22:37,1701933056.0,2203648.0,4282765312.0,2195120128.0,98.999,0.967,0.017,0.0,0.0,0.017,4.0,0.0,0.0,871270.400
13-06 20:23:37,1704607744.0,2203648.0,4282765312.0,2192445440.0,99.683,0.317,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3268.267
13-06 20:24:37,1717567488.0,2203648.0,4308791296.0,2153459712.0,98.933,1.067,0.0,0.0,0.0,0.0,4.0,0.0,0.0,430557.867
13-06 20:25:37,1717882880.0,2203648.0,4308791296.0,2153144320.0,99.817,0.167,0.0,0.0,0.0,0.017,27.0,0.0,0.0,442325.333
13-06 20:26:37,1731063808.0,2203648.0,4334817280.0,2113937408.0,98.649,1.351,0.0,0.0,0.0,0.0,4.0,0.0,0.0,430523.733
13-06 20:27:37,1731776512.0,2203648.0,4334817280.0,2113224704.0,99.800,0.200,0.0,0.0,0.0,0.0,31.050,0.0,0.0,441762.133
13-06 20:28:37,1733103616.0,2203648.0,4334825472.0,2111889408.0,99.433,0.567,0.0,0.0,0.0,0.0,6.0,0.0,0.0,431470.933
