"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_10:21:00.csv 60",,,,"Date:","14 Jun 2019 10:21:01 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
14-06 10:21:01,953122816.0,2203648.0,1367642112.0,5859053568.0,94.286,3.834,1.747,0.110,0.0,0.022,0.0,0.0,707625.828,287087.599
14-06 10:22:01,1471856640.0,2203648.0,1394208768.0,5313753088.0,98.784,1.216,0.0,0.0,0.0,0.0,19.0,0.0,0.0,448358.400
14-06 10:23:01,1477234688.0,2203648.0,1419984896.0,5282598912.0,99.683,0.300,0.0,0.0,0.0,0.017,29.0,0.0,0.0,3020.800
14-06 10:24:01,1495281664.0,2203648.0,1420324864.0,5264211968.0,98.966,1.017,0.017,0.0,0.0,0.0,4.0,0.0,0.0,872934.400
14-06 10:25:01,1496842240.0,2203648.0,1446100992.0,5236875264.0,99.750,0.250,0.0,0.0,0.0,0.0,20.0,0.0,0.0,430916.267
14-06 10:26:01,1515913216.0,2203648.0,1446350848.0,5217554432.0,99.0,0.967,0.017,0.0,0.0,0.017,12.300,0.0,0.0,441821.867
14-06 10:27:01,1518510080.0,2203648.0,1446350848.0,5214957568.0,99.716,0.284,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1322.667
14-06 10:28:01,1528930304.0,2203648.0,1472376832.0,5178511360.0,99.033,0.950,0.0,0.0,0.0,0.017,7.0,0.0,0.0,430472.533
14-06 10:29:01,1529548800.0,2203648.0,1472376832.0,5177892864.0,99.833,0.150,0.0,0.0,0.0,0.017,21.0,0.0,0.0,441309.867
14-06 10:30:01,1540423680.0,2203648.0,1522847744.0,5116547072.0,98.583,1.417,0.0,0.0,0.0,0.0,11.050,0.0,0.0,430250.667
14-06 10:31:01,1543049216.0,2203648.0,1498411008.0,5138358272.0,99.483,0.500,0.0,0.0,0.0,0.017,21.0,0.0,0.0,442333.867
14-06 10:32:01,1544232960.0,2203648.0,1498419200.0,5137166336.0,99.733,0.267,0.0,0.0,0.0,0.0,7.0,0.0,0.0,431880.533
