"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_12:19:59.csv 60",,,,"Date:","15 Jun 2019 12:20:00 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
15-06 12:20:00,623800320.0,0.0,2606379008.0,743448576.0,0.043,0.013,99.925,0.020,0.0,0.000,0.0,0.0,1376.131,7051.055
15-06 12:21:00,1122344960.0,0.0,2632970240.0,218312704.0,79.223,1.396,19.248,0.0,0.0,0.134,57.400,172.767,0.0,452198.400
15-06 12:22:00,1123106816.0,0.0,2632970240.0,217550848.0,85.289,0.880,13.672,0.0,0.0,0.159,38.100,13.833,0.0,2662.400
15-06 12:23:00,1123233792.0,0.0,2632970240.0,217423872.0,86.010,0.855,13.060,0.0,0.0,0.075,27.800,6.533,0.0,102.400
15-06 12:24:00,1123229696.0,0.0,2632974336.0,217423872.0,85.430,0.933,13.553,0.0,0.0,0.084,31.100,70.633,0.0,315.733
15-06 12:25:00,1123213312.0,0.0,2632974336.0,217440256.0,84.181,0.891,14.794,0.0,0.0,0.134,34.0,12.600,0.0,401.067
15-06 12:26:00,1120804864.0,0.0,2632974336.0,219848704.0,85.781,0.912,13.206,0.0,0.0,0.100,53.767,32.167,0.0,2184.533
15-06 12:27:00,1120804864.0,0.0,2632974336.0,219848704.0,85.947,0.863,13.132,0.0,0.0,0.059,26.0,0.0,0.0,1220.267
15-06 12:28:00,1125421056.0,0.0,2658746368.0,189460480.0,70.954,0.537,28.484,0.0,0.0,0.025,28.200,2.600,0.0,1331.200
