"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_18:03:06.csv 60",,,,"Date:","17 Jun 2019 18:03:07 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 18:03:07,455995392.0,0.0,2307829760.0,1209802752.0,2.050,0.175,97.743,0.031,0.0,0.002,0.0,0.0,2003.160,13930.667
17-06 18:04:07,954941440.0,0.0,2307837952.0,710848512.0,72.978,2.971,24.051,0.0,0.0,0.0,26.0,0.0,0.0,2457.600
17-06 18:05:07,946188288.0,0.0,2307829760.0,719609856.0,92.976,3.935,3.073,0.0,0.0,0.017,31.700,7.100,0.0,998.400
17-06 18:06:07,1030356992.0,0.0,2307829760.0,635441152.0,93.812,3.358,2.822,0.0,0.0,0.008,27.400,2.900,0.0,1646.933
17-06 18:07:07,938553344.0,0.0,2307829760.0,727244800.0,93.696,3.516,2.788,0.0,0.0,0.0,27.400,0.0,0.0,520.533
17-06 18:08:07,889524224.0,0.0,2307829760.0,776273920.0,93.160,3.709,3.123,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:09:07,892952576.0,0.0,2307829760.0,772845568.0,86.848,5.462,7.690,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:10:07,933474304.0,0.0,2307829760.0,732323840.0,89.007,5.103,5.882,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:11:07,898682880.0,0.0,2307829760.0,767115264.0,87.924,5.046,7.022,0.0,0.0,0.008,26.0,0.0,0.0,358.400
17-06 18:12:07,902492160.0,0.0,2307829760.0,763305984.0,86.663,5.398,7.938,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:13:07,906174464.0,0.0,2307829760.0,759623680.0,86.750,5.275,7.967,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 18:14:07,908460032.0,0.0,2307829760.0,757338112.0,90.237,4.982,4.781,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 18:15:07,911888384.0,0.0,2307829760.0,753909760.0,86.116,5.431,8.453,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:16:07,915300352.0,0.0,2307829760.0,750497792.0,86.886,5.458,7.656,0.0,0.0,0.0,30.400,4.400,0.0,102.400
17-06 18:17:07,919109632.0,0.0,2307829760.0,746688512.0,86.950,5.233,7.816,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:18:07,922030080.0,0.0,2307829760.0,743768064.0,90.351,4.683,4.958,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:19:07,925220864.0,0.0,2307829760.0,740577280.0,86.772,5.275,7.954,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:20:07,942870528.0,0.0,2307829760.0,722927616.0,86.603,5.387,8.010,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:21:07,946298880.0,0.0,2307829760.0,719499264.0,87.116,5.382,7.502,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:22:07,949727232.0,0.0,2307829760.0,716070912.0,90.451,4.307,5.242,0.0,0.0,0.0,28.800,0.0,0.0,102.400
17-06 18:23:07,952774656.0,0.0,2307829760.0,713023488.0,86.897,5.316,7.778,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 18:24:07,970534912.0,0.0,2307829760.0,695263232.0,86.591,5.313,8.095,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:25:07,974344192.0,0.0,2307829760.0,691453952.0,88.518,5.023,6.459,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:26:07,976756736.0,0.0,2307829760.0,689041408.0,88.483,4.852,6.664,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:27:07,980328448.0,0.0,2307829760.0,685469696.0,87.262,5.413,7.325,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:28:07,984137728.0,0.0,2307829760.0,681660416.0,86.053,5.525,8.422,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:29:07,987185152.0,0.0,2307829760.0,678612992.0,89.612,4.626,5.762,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:30:07,990994432.0,0.0,2307829760.0,674803712.0,87.624,5.052,7.315,0.0,0.0,0.008,32.400,7.800,0.0,102.400
17-06 18:31:07,994676736.0,0.0,2307829760.0,671121408.0,86.644,5.209,8.147,0.0,0.0,0.0,28.200,2.200,0.0,2013.867
17-06 18:32:07,998342656.0,0.0,2307829760.0,667455488.0,86.429,5.325,8.246,0.0,0.0,0.0,27.400,0.0,0.0,1066.667
17-06 18:33:07,1000755200.0,0.0,2307829760.0,665042944.0,90.842,3.982,5.167,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 18:34:07,1004437504.0,0.0,2307829760.0,661360640.0,86.894,5.000,8.106,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 18:35:07,1008009216.0,0.0,2307829760.0,657788928.0,86.524,5.477,7.990,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:36:07,1011941376.0,0.0,2307833856.0,653852672.0,86.235,5.351,8.414,0.0,0.0,0.0,26.0,0.0,0.0,179.200
17-06 18:37:07,1014353920.0,0.0,2307833856.0,651440128.0,90.572,4.760,4.668,0.0,0.0,0.0,26.0,0.0,0.0,247.467
17-06 18:38:07,1018290176.0,0.0,2307833856.0,647503872.0,86.226,5.226,8.548,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 18:39:07,1021972480.0,0.0,2307833856.0,643821568.0,87.239,5.362,7.391,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:40:07,1053954048.0,0.0,2307833856.0,611840000.0,86.663,5.362,7.976,0.0,0.0,0.0,27.500,0.700,0.0,102.400
17-06 18:41:07,1057128448.0,0.0,2307833856.0,608665600.0,90.620,4.123,5.257,0.0,0.0,0.0,26.700,1.500,0.0,878.933
17-06 18:42:07,1061699584.0,0.0,2307833856.0,604094464.0,86.937,5.042,8.022,0.0,0.0,0.0,26.0,0.0,0.0,520.533
17-06 18:43:07,1066414080.0,0.0,2307833856.0,599379968.0,86.243,5.334,8.415,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:44:07,1073033216.0,0.0,2307874816.0,592719872.0,88.300,5.141,6.559,0.0,0.0,0.0,119.717,98.133,0.0,102.400
