"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_19:12:33.csv 60",,,,"Date:","13 Jun 2019 19:12:33 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 19:12:33,1085722624.0,2203648.0,3467292672.0,3626803200.0,79.348,1.404,19.213,0.020,0.0,0.014,0.0,0.0,123622.088,375353.646
13-06 19:13:33,1606037504.0,2203648.0,3519631360.0,3054149632.0,98.866,1.084,0.017,0.0,0.0,0.033,0.0,0.0,0.0,448708.267
13-06 19:14:33,1628626944.0,2203648.0,3519979520.0,3031212032.0,99.766,0.217,0.0,0.0,0.0,0.017,31.0,0.0,0.0,444595.200
13-06 19:15:33,1644384256.0,2203648.0,3545997312.0,2989436928.0,99.499,0.467,0.0,0.0,0.0,0.033,36.050,0.0,0.0,441565.867
13-06 19:16:33,1658200064.0,2203648.0,3572023296.0,2949595136.0,99.032,0.935,0.017,0.0,0.0,0.017,0.0,0.0,0.0,9147.733
13-06 19:17:33,1672110080.0,2203648.0,3598049280.0,2909659136.0,98.949,1.035,0.0,0.0,0.0,0.017,35.300,0.0,0.0,438604.800
13-06 19:18:33,1673236480.0,2203648.0,3598049280.0,2908532736.0,99.800,0.184,0.0,0.0,0.0,0.017,0.0,0.0,0.0,441582.933
13-06 19:19:33,1682280448.0,2203648.0,3598307328.0,2899230720.0,99.716,0.267,0.0,0.0,0.0,0.017,31.0,0.0,0.0,441932.800
13-06 19:20:33,1691480064.0,2203648.0,3598557184.0,2889781248.0,99.329,0.637,0.017,0.0,0.0,0.017,0.0,0.0,0.0,432674.133
13-06 19:21:33,1691926528.0,2203648.0,3598557184.0,2889334784.0,99.516,0.451,0.0,0.0,0.0,0.033,31.0,0.0,0.0,442606.933
13-06 19:22:33,1701306368.0,2203648.0,3598798848.0,2879713280.0,99.783,0.200,0.0,0.0,0.0,0.017,0.0,0.0,0.0,871995.733
13-06 19:23:33,1703354368.0,2203648.0,3598802944.0,2877661184.0,99.883,0.117,0.0,0.0,0.0,0.0,31.0,0.0,0.0,432366.933
13-06 19:24:33,1718202368.0,2203648.0,3599060992.0,2862555136.0,99.533,0.434,0.0,0.0,0.0,0.033,0.0,0.0,0.0,442598.400
13-06 19:25:33,1726443520.0,2203648.0,3599314944.0,2854060032.0,99.733,0.250,0.0,0.0,0.0,0.017,31.0,0.0,0.0,433092.267
13-06 19:26:33,1727000576.0,2203648.0,3599314944.0,2853502976.0,99.866,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441190.400
