"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_17:45:11.csv 60",,,,"Date:","13 Jun 2019 17:45:11 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 17:45:11,1029062656.0,2203648.0,2205659136.0,4945096704.0,59.213,2.057,38.675,0.041,0.0,0.013,0.0,0.0,249560.947,294677.842
13-06 17:46:11,1547206656.0,2203648.0,2257997824.0,4374614016.0,98.718,1.266,0.0,0.0,0.0,0.017,21.0,0.0,0.0,476569.600
13-06 17:47:11,1562640384.0,2203648.0,2258345984.0,4358832128.0,99.650,0.333,0.017,0.0,0.0,0.0,5.0,0.0,0.0,445525.333
13-06 17:48:11,1584680960.0,2203648.0,2284376064.0,4310761472.0,98.666,1.334,0.0,0.0,0.0,0.0,30.300,0.0,0.0,441403.733
13-06 17:49:11,1594720256.0,2203648.0,2310402048.0,4274696192.0,98.866,1.134,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6946.133
13-06 17:50:11,1611837440.0,2203648.0,2336428032.0,4231553024.0,98.300,1.684,0.017,0.0,0.0,0.0,26.0,0.0,0.0,438425.600
13-06 17:51:11,1611792384.0,2203648.0,2336428032.0,4231598080.0,99.700,0.300,0.0,0.0,0.0,0.0,6.0,0.0,0.0,442487.467
13-06 17:52:11,1621282816.0,2203648.0,2336681984.0,4221853696.0,99.617,0.367,0.0,0.0,0.0,0.017,29.050,0.0,0.0,443281.067
13-06 17:53:11,1630523392.0,2203648.0,2336935936.0,4212359168.0,99.450,0.550,0.0,0.0,0.0,0.0,6.0,0.0,0.0,431351.467
13-06 17:54:11,1630523392.0,2203648.0,2336935936.0,4212359168.0,99.783,0.217,0.0,0.0,0.0,0.0,25.0,0.0,0.0,441762.133
13-06 17:55:11,1639936000.0,2203648.0,2337189888.0,4202692608.0,99.450,0.533,0.017,0.0,0.0,0.0,7.0,0.0,0.0,870997.333
13-06 17:56:11,1648496640.0,2203648.0,2337447936.0,4193873920.0,99.567,0.433,0.0,0.0,0.0,0.0,24.0,0.0,0.0,432213.333
13-06 17:57:11,1650364416.0,2203648.0,2337452032.0,4192002048.0,99.517,0.483,0.0,0.0,0.0,0.0,7.0,0.0,0.0,442112.0
13-06 17:58:11,1659510784.0,2203648.0,2337722368.0,4182585344.0,99.063,0.920,0.0,0.0,0.0,0.017,65.200,0.0,0.0,436727.467
13-06 17:59:11,1658683392.0,2203648.0,2337722368.0,4183412736.0,99.783,0.217,0.0,0.0,0.0,0.0,30.800,0.0,0.0,441514.667
