"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_19:06:48.csv 60",,,,"Date:","15 Jun 2019 19:06:49 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
15-06 19:06:49,600031232.0,0.0,2594713600.0,778883072.0,0.652,0.019,99.308,0.020,0.0,0.001,0.0,0.0,1391.294,7710.988
15-06 19:07:49,1104322560.0,0.0,2625470464.0,243834880.0,82.572,1.059,16.253,0.042,0.0,0.075,28.200,2.200,69905.067,446754.133
15-06 19:08:49,1106100224.0,0.0,2625470464.0,242057216.0,89.583,0.492,9.883,0.0,0.0,0.042,26.0,0.0,0.0,375.467
15-06 19:09:49,1106178048.0,0.0,2625470464.0,241979392.0,89.628,0.451,9.862,0.0,0.0,0.058,30.400,4.400,0.0,102.400
15-06 19:10:49,1106178048.0,0.0,2625470464.0,241979392.0,89.565,0.467,9.902,0.0,0.0,0.067,27.400,0.0,0.0,102.400
15-06 19:11:49,1106178048.0,0.0,2625470464.0,241979392.0,89.522,0.501,9.910,0.0,0.0,0.067,27.400,0.0,0.0,102.400
15-06 19:12:49,1106190336.0,0.0,2625474560.0,241963008.0,89.573,0.467,9.909,0.0,0.0,0.050,26.0,0.0,0.0,273.067
15-06 19:13:49,1141444608.0,0.0,2651594752.0,180588544.0,76.016,0.442,23.483,0.0,0.0,0.058,26.0,0.0,0.0,1117.867
15-06 19:14:49,1141985280.0,0.0,2651594752.0,180047872.0,89.029,0.451,10.462,0.0,0.0,0.058,26.0,0.0,0.0,442393.600
15-06 19:15:49,1141985280.0,0.0,2651594752.0,180047872.0,89.572,0.434,9.936,0.0,0.0,0.058,26.0,0.0,0.0,938.667
15-06 19:16:49,1141985280.0,0.0,2651594752.0,180047872.0,89.554,0.476,9.903,0.0,0.0,0.067,26.0,0.0,0.0,102.400
15-06 19:17:49,1141968896.0,0.0,2651594752.0,180064256.0,89.567,0.467,9.907,0.0,0.0,0.058,26.0,0.0,0.0,119.467
15-06 19:18:49,1141968896.0,0.0,2651594752.0,180064256.0,89.541,0.468,9.941,0.0,0.0,0.050,26.0,0.0,0.0,520.533
15-06 19:19:49,1141964800.0,0.0,2651598848.0,180064256.0,89.551,0.484,9.906,0.0,0.0,0.058,26.0,0.0,0.0,110.933
15-06 19:20:49,1143001088.0,0.0,2677370880.0,153255936.0,69.041,0.234,30.691,0.0,0.0,0.033,26.0,0.0,0.0,409.600
15-06 19:21:49,1160245248.0,0.0,2677620736.0,135761920.0,84.851,0.508,14.549,0.0,0.0,0.092,29.600,2.200,0.0,871005.867
15-06 19:22:49,1160753152.0,0.0,2677620736.0,135254016.0,89.505,0.493,9.936,0.0,0.0,0.067,33.800,7.800,0.0,2082.133
15-06 19:23:49,1160753152.0,0.0,2677620736.0,135254016.0,89.506,0.484,9.943,0.0,0.0,0.067,26.0,0.0,0.0,648.533
15-06 19:24:49,1159585792.0,0.0,2677620736.0,136421376.0,89.488,0.476,9.961,0.0,0.0,0.075,28.200,2.200,0.0,162.133
15-06 19:25:49,1159974912.0,0.0,2677620736.0,136032256.0,89.466,0.476,10.008,0.0,0.0,0.050,26.0,0.0,0.0,1646.933
15-06 19:26:49,1159974912.0,0.0,2677620736.0,136032256.0,89.537,0.468,9.953,0.0,0.0,0.042,28.200,2.200,0.0,110.933
15-06 19:27:49,1160994816.0,0.0,2703392768.0,109240320.0,73.766,0.301,25.883,0.0,0.0,0.050,28.200,2.200,0.0,324.267
15-06 19:28:49,1174573056.0,0.0,2647064576.0,151990272.0,69.620,0.359,29.972,0.0,0.0,0.050,26.0,0.0,0.0,870954.667
15-06 19:29:49,1174573056.0,0.0,2647064576.0,151990272.0,89.542,0.476,9.932,0.0,0.0,0.050,26.0,0.0,0.0,1356.800
15-06 19:30:49,1174573056.0,0.0,2647064576.0,151990272.0,89.527,0.434,9.980,0.0,0.0,0.058,26.0,0.0,0.0,102.400
15-06 19:31:49,1174573056.0,0.0,2647064576.0,151990272.0,89.503,0.493,9.946,0.0,0.0,0.058,26.0,0.0,0.0,102.400
15-06 19:32:49,1174573056.0,0.0,2647064576.0,151990272.0,89.514,0.459,9.961,0.0,0.0,0.067,26.0,0.0,0.0,119.467
15-06 19:33:49,1174556672.0,0.0,2647064576.0,152006656.0,89.508,0.492,9.933,0.0,0.0,0.067,26.0,0.0,0.0,520.533
15-06 19:34:49,1174810624.0,0.0,2672840704.0,125976576.0,88.696,0.468,10.778,0.0,0.0,0.058,26.0,0.0,0.0,332.800
15-06 19:35:49,1174777856.0,0.0,2672840704.0,126009344.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,431172.267
15-06 19:36:49,1185583104.0,0.0,2616000512.0,172044288.0,83.363,0.484,16.112,0.0,0.0,0.042,26.0,0.0,0.0,440277.333
15-06 19:37:49,1185583104.0,0.0,2616000512.0,172044288.0,89.501,0.468,9.973,0.0,0.0,0.058,27.400,0.0,0.0,1211.733
15-06 19:38:49,1185579008.0,0.0,2616004608.0,172044288.0,89.441,0.535,9.957,0.0,0.0,0.067,29.600,2.200,0.0,187.733
15-06 19:39:49,1185579008.0,0.0,2616004608.0,172044288.0,89.524,0.484,9.942,0.0,0.0,0.050,26.0,0.0,0.0,682.667
15-06 19:40:49,1185579008.0,0.0,2616004608.0,172044288.0,89.499,0.509,9.942,0.0,0.0,0.050,26.0,0.0,0.0,102.400
15-06 19:41:49,1185562624.0,0.0,2616004608.0,172060672.0,89.503,0.468,9.971,0.0,0.0,0.058,27.500,0.700,0.0,110.933
15-06 19:42:49,1186820096.0,0.0,2616008704.0,170799104.0,75.152,0.342,24.472,0.0,0.0,0.033,33.100,9.300,0.0,392.533
15-06 19:43:49,1186820096.0,0.0,2616008704.0,170799104.0,50.013,0.008,49.971,0.0,0.0,0.008,28.200,2.200,0.0,433305.600
15-06 19:44:49,1202167808.0,0.0,2616262656.0,155197440.0,86.364,0.468,13.085,0.0,0.0,0.084,28.200,2.200,0.0,442069.333
15-06 19:45:49,1202167808.0,0.0,2616262656.0,155197440.0,89.449,0.509,9.975,0.0,0.0,0.067,27.400,0.0,0.0,375.467
15-06 19:46:49,1202167808.0,0.0,2616262656.0,155197440.0,89.453,0.518,9.971,0.0,0.0,0.058,26.0,0.0,0.0,102.400
15-06 19:47:49,1202167808.0,0.0,2616262656.0,155197440.0,89.522,0.459,9.961,0.0,0.0,0.058,26.0,0.0,0.0,119.467
15-06 19:48:49,1202167808.0,0.0,2616262656.0,155197440.0,89.496,0.493,9.962,0.0,0.0,0.050,26.0,0.0,0.0,520.533
15-06 19:49:49,1202114560.0,0.0,2616266752.0,155246592.0,89.489,0.484,9.952,0.0,0.0,0.075,27.400,0.0,0.0,110.933
15-06 19:50:49,1201225728.0,0.0,2616266752.0,156135424.0,72.158,0.334,27.483,0.0,0.0,0.025,26.0,0.0,0.0,460.800
15-06 19:51:49,1201258496.0,0.0,2616266752.0,156102656.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,432128.0
15-06 19:52:49,1215303680.0,0.0,2616516608.0,141807616.0,77.500,0.409,22.025,0.0,0.0,0.067,26.0,0.0,0.0,440772.267
15-06 19:53:49,1215303680.0,0.0,2616516608.0,141807616.0,89.513,0.484,9.952,0.0,0.0,0.050,26.0,0.0,0.0,938.667
15-06 19:54:49,1215303680.0,0.0,2616516608.0,141807616.0,89.498,0.493,9.934,0.0,0.0,0.075,26.0,0.0,0.0,119.467
15-06 19:55:49,1215303680.0,0.0,2616516608.0,141807616.0,89.482,0.484,9.959,0.0,0.0,0.075,28.200,2.200,0.0,520.533
15-06 19:56:49,1215303680.0,0.0,2616516608.0,141807616.0,89.494,0.509,9.963,0.0,0.0,0.033,26.0,0.0,0.0,102.400
15-06 19:57:49,1215303680.0,0.0,2616516608.0,141807616.0,89.537,0.443,9.953,0.0,0.0,0.067,26.0,0.0,0.0,358.400
15-06 19:58:49,1214722048.0,0.0,2616516608.0,142389248.0,80.571,0.359,19.036,0.0,0.0,0.033,26.0,0.0,0.0,529.067
15-06 19:59:49,1214722048.0,0.0,2616516608.0,142389248.0,50.017,0.008,49.975,0.0,0.0,0.0,29.600,2.200,0.0,431334.400
15-06 20:00:49,1227444224.0,0.0,2616770560.0,129413120.0,58.495,0.192,41.280,0.0,0.0,0.033,26.0,0.0,0.0,440576.0
15-06 20:01:49,1228242944.0,0.0,2616774656.0,128610304.0,88.763,0.534,10.603,0.0,0.0,0.100,31.800,4.400,0.0,1945.600
15-06 20:02:49,1228242944.0,0.0,2616774656.0,128610304.0,86.644,0.536,12.736,0.0,0.0,0.084,26.0,0.0,0.0,2269.867
15-06 20:03:49,1228242944.0,0.0,2616774656.0,128610304.0,88.774,0.535,10.616,0.0,0.0,0.075,26.0,0.0,0.0,102.400
15-06 20:04:49,1228242944.0,0.0,2616774656.0,128610304.0,88.234,0.518,11.181,0.0,0.0,0.067,26.0,0.0,0.0,981.333
15-06 20:05:49,1228242944.0,0.0,2616774656.0,128610304.0,87.855,0.493,11.585,0.0,0.0,0.067,26.0,0.0,0.0,102.400
15-06 20:06:49,1228079104.0,0.0,2616778752.0,128770048.0,88.145,0.492,11.271,0.0,0.0,0.092,32.400,7.800,0.0,102.400
15-06 20:07:49,1225449472.0,0.0,2560032768.0,188145664.0,70.853,0.300,28.730,0.075,0.0,0.042,26.0,0.0,0.0,3754.667
15-06 20:08:49,1225482240.0,0.0,2560032768.0,188112896.0,50.017,0.017,49.967,0.0,0.0,0.0,26.0,0.0,0.0,431197.867
15-06 20:09:49,1240735744.0,0.0,2560286720.0,172605440.0,56.472,0.183,43.294,0.0,0.0,0.050,26.0,0.0,0.0,1280.0
15-06 20:10:49,1240735744.0,0.0,2560286720.0,172605440.0,87.821,0.475,11.612,0.0,0.0,0.092,26.0,0.0,0.0,440635.733
15-06 20:11:49,1240735744.0,0.0,2560286720.0,172605440.0,89.442,0.467,10.024,0.0,0.0,0.067,26.0,0.0,0.0,1211.733
15-06 20:12:49,1240719360.0,0.0,2560286720.0,172621824.0,89.514,0.451,9.985,0.0,0.0,0.050,26.0,0.0,0.0,546.133
15-06 20:13:49,1240719360.0,0.0,2560286720.0,172621824.0,89.442,0.493,10.007,0.0,0.0,0.059,29.600,2.200,0.0,102.400
15-06 20:14:49,1240719360.0,0.0,2560286720.0,172621824.0,89.520,0.484,9.930,0.0,0.0,0.067,27.400,0.0,0.0,102.400
15-06 20:15:49,1240727552.0,0.0,2560294912.0,172605440.0,89.515,0.459,9.951,0.0,0.0,0.075,26.0,0.0,0.0,196.267
15-06 20:16:49,1241972736.0,0.0,2560294912.0,171360256.0,63.895,0.200,35.863,0.0,0.0,0.042,28.200,2.200,0.0,430344.533
15-06 20:17:49,1241972736.0,0.0,2560294912.0,171360256.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,2858.667
15-06 20:18:49,1250512896.0,0.0,2560548864.0,162566144.0,53.739,0.142,46.094,0.0,0.0,0.025,28.200,2.200,0.0,169608.533
15-06 20:19:49,1250512896.0,0.0,2560548864.0,162566144.0,89.532,0.467,9.959,0.0,0.0,0.042,28.200,2.200,0.0,272128.0
15-06 20:20:49,1250496512.0,0.0,2560548864.0,162582528.0,89.469,0.459,9.997,0.0,0.0,0.075,27.400,0.0,0.0,392.533
15-06 20:21:49,1250496512.0,0.0,2560548864.0,162582528.0,89.244,0.484,10.205,0.0,0.0,0.067,26.0,0.0,0.0,520.533
15-06 20:22:49,1250496512.0,0.0,2560548864.0,162582528.0,87.088,0.553,12.243,0.0,0.0,0.117,27.400,0.0,0.0,102.400
15-06 20:23:49,1250512896.0,0.0,2560548864.0,162566144.0,86.282,0.493,13.050,0.0,0.0,0.175,26.0,0.0,0.0,102.400
15-06 20:24:49,1250512896.0,0.0,2560548864.0,162566144.0,86.944,0.510,12.487,0.0,0.0,0.059,26.0,0.0,0.0,102.400
15-06 20:25:49,1251360768.0,0.0,2560548864.0,161718272.0,74.889,0.385,24.684,0.0,0.0,0.042,26.0,0.0,0.0,256.0
15-06 20:26:49,1251426304.0,0.0,2560548864.0,161652736.0,50.038,0.017,49.946,0.0,0.0,0.0,26.0,0.0,0.0,431061.333
15-06 20:27:49,1251426304.0,0.0,2560548864.0,161652736.0,50.021,0.008,49.971,0.0,0.0,0.0,26.0,0.0,0.0,1211.733
