"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_14:46:40.csv 60",,,,"Date:","14 Jun 2019 14:46:41 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
14-06 14:46:41,387063808.0,2138112.0,2789584896.0,794841088.0,2.695,0.027,97.267,0.008,0.0,0.002,0.0,0.0,421.062,5201.004
14-06 14:47:41,887828480.0,2138112.0,2816143360.0,267517952.0,75.381,1.623,22.879,0.0,0.0,0.117,27.500,0.700,37683.200,497041.067
14-06 14:48:41,889987072.0,2138112.0,2816143360.0,265359360.0,81.704,1.332,16.838,0.008,0.0,0.117,30.300,3.700,35225.600,74897.067
14-06 14:49:41,890114048.0,2138112.0,2816143360.0,265232384.0,81.882,1.264,16.753,0.0,0.0,0.100,26.0,0.0,0.0,187.733
14-06 14:50:41,890363904.0,2138112.0,2816147456.0,264978432.0,81.843,1.296,16.752,0.008,0.0,0.100,26.0,0.0,0.0,375.467
14-06 14:51:41,890490880.0,2138112.0,2816147456.0,264851456.0,81.779,1.288,16.807,0.008,0.0,0.117,26.0,0.0,0.0,324.267
14-06 14:52:41,890617856.0,2138112.0,2816147456.0,264724480.0,81.887,1.305,16.732,0.0,0.0,0.075,28.200,2.200,0.0,725.333
14-06 14:53:41,890744832.0,2138112.0,2816147456.0,264597504.0,81.885,1.271,16.743,0.008,0.0,0.092,26.0,0.0,0.0,384.0
14-06 14:54:41,890744832.0,2138112.0,2816147456.0,264597504.0,81.945,1.230,16.732,0.008,0.0,0.084,26.0,0.0,0.0,793.600
14-06 14:55:41,920563712.0,2138112.0,2842267648.0,208658432.0,55.292,0.309,44.366,0.0,0.0,0.033,28.200,2.200,0.0,430958.933
14-06 14:56:41,921739264.0,2138112.0,2842267648.0,207482880.0,81.932,1.313,16.688,0.0,0.0,0.067,26.0,0.0,1638.400,444083.200
14-06 14:57:41,921862144.0,2138112.0,2842271744.0,207355904.0,82.067,1.280,16.594,0.008,0.0,0.050,26.0,0.0,0.0,1211.733
14-06 14:58:41,921989120.0,2138112.0,2842271744.0,207228928.0,82.015,1.271,16.647,0.008,0.0,0.059,26.0,0.0,0.0,324.267
14-06 14:59:41,922116096.0,2138112.0,2842271744.0,207101952.0,82.075,1.270,16.580,0.008,0.0,0.067,27.400,0.0,0.0,725.333
14-06 15:00:41,922116096.0,2138112.0,2842271744.0,207101952.0,81.933,1.303,16.697,0.0,0.0,0.067,26.0,0.0,0.0,375.467
14-06 15:01:41,923123712.0,2138112.0,2842271744.0,206094336.0,81.906,1.354,16.690,0.008,0.0,0.042,32.400,7.800,0.0,896.0
14-06 15:02:41,922050560.0,2138112.0,2842271744.0,207167488.0,82.018,1.289,16.643,0.008,0.0,0.042,26.0,0.0,273.067,3857.067
14-06 15:03:41,923127808.0,2138112.0,2868043776.0,180318208.0,77.291,1.113,21.554,0.0,0.0,0.042,26.0,0.0,0.0,430122.667
14-06 15:04:41,923127808.0,2138112.0,2868043776.0,180318208.0,50.004,0.017,49.971,0.0,0.0,0.008,27.400,0.0,0.0,1382.400
14-06 15:05:41,943538176.0,2138112.0,2868293632.0,159657984.0,68.272,0.868,30.801,0.008,0.0,0.050,31.100,2.900,0.0,439594.667
14-06 15:06:41,943538176.0,2138112.0,2868293632.0,159657984.0,82.049,1.255,16.646,0.0,0.0,0.050,26.700,1.500,0.0,1911.467
14-06 15:07:41,943661056.0,2138112.0,2868297728.0,159531008.0,82.038,1.232,16.662,0.008,0.0,0.059,26.0,0.0,0.0,315.733
14-06 15:08:41,943788032.0,2138112.0,2868297728.0,159404032.0,82.019,1.282,16.649,0.008,0.0,0.042,26.0,0.0,0.0,657.067
14-06 15:09:41,943661056.0,2138112.0,2868297728.0,159531008.0,82.039,1.289,16.622,0.0,0.0,0.050,29.600,2.200,0.0,622.933
14-06 15:10:41,943661056.0,2138112.0,2868297728.0,159531008.0,82.025,1.329,16.587,0.008,0.0,0.050,26.0,0.0,0.0,384.0
14-06 15:11:41,943661056.0,2138112.0,2868297728.0,159531008.0,81.992,1.262,16.688,0.008,0.0,0.050,26.0,0.0,0.0,793.600
14-06 15:12:41,943661056.0,2138112.0,2868297728.0,159531008.0,82.022,1.264,16.664,0.008,0.0,0.042,28.200,2.200,0.0,179.200
14-06 15:13:41,949186560.0,2138112.0,2894114816.0,128188416.0,59.048,0.726,40.134,0.008,0.0,0.083,180.500,175.200,0.0,430634.667
14-06 15:14:41,949161984.0,2138112.0,2894114816.0,128212992.0,50.008,0.008,49.975,0.0,0.0,0.008,31.600,7.600,0.0,2807.467
14-06 15:15:41,954888192.0,2138112.0,2859302912.0,157298688.0,61.971,0.484,37.503,0.0,0.0,0.042,26.0,0.0,0.0,640.0
14-06 15:16:41,951980032.0,2138112.0,2859278336.0,160231424.0,81.912,1.348,16.674,0.008,0.0,0.059,58.033,59.333,0.0,441113.600
14-06 15:17:41,951980032.0,2138112.0,2859278336.0,160231424.0,81.884,1.348,16.709,0.0,0.0,0.059,26.0,0.0,0.0,2773.333
14-06 15:18:41,951963648.0,2138112.0,2859278336.0,160247808.0,82.060,1.249,16.642,0.008,0.0,0.042,26.0,0.0,0.0,2210.133
14-06 15:19:41,951980032.0,2138112.0,2859278336.0,160231424.0,82.002,1.272,16.667,0.008,0.0,0.050,26.0,0.0,0.0,887.467
14-06 15:20:41,951980032.0,2138112.0,2859278336.0,160231424.0,81.650,1.230,17.028,0.0,0.0,0.092,26.0,0.0,0.0,648.533
14-06 15:21:41,951980032.0,2138112.0,2859278336.0,160231424.0,81.954,1.362,16.642,0.0,0.0,0.042,26.0,0.0,0.0,187.733
14-06 15:22:41,951980032.0,2138112.0,2859278336.0,160231424.0,81.996,1.239,16.697,0.008,0.0,0.059,29.600,2.600,0.0,520.533
14-06 15:23:41,952619008.0,2138112.0,2885050368.0,133820416.0,66.106,0.702,33.158,0.008,0.0,0.025,28.200,2.200,0.0,430702.933
14-06 15:24:41,952745984.0,2138112.0,2885050368.0,133693440.0,49.992,0.025,49.983,0.0,0.0,0.0,26.0,0.0,0.0,2261.333
14-06 15:25:41,953126912.0,2138112.0,2885050368.0,133312512.0,50.013,0.067,49.912,0.0,0.0,0.008,32.400,7.800,0.0,102.400
14-06 15:26:41,959799296.0,2138112.0,2850254848.0,161435648.0,63.125,0.634,36.157,0.033,0.0,0.050,27.500,0.700,0.0,3037.867
14-06 15:27:41,959705088.0,2138112.0,2850254848.0,161529856.0,82.001,1.240,16.700,0.008,0.0,0.050,26.700,1.500,0.0,440832.0
14-06 15:28:41,959705088.0,2138112.0,2850254848.0,161529856.0,81.981,1.286,16.665,0.0,0.0,0.067,26.0,0.0,0.0,196.267
14-06 15:29:41,959700992.0,2138112.0,2850258944.0,161529856.0,82.054,1.279,16.608,0.017,0.0,0.042,31.0,2.200,0.0,802.133
14-06 15:30:41,959700992.0,2138112.0,2850258944.0,161529856.0,82.045,1.248,16.649,0.0,0.0,0.059,26.700,0.0,0.0,341.333
14-06 15:31:41,959700992.0,2138112.0,2850258944.0,161529856.0,82.081,1.180,16.664,0.008,0.0,0.067,26.700,0.0,0.0,802.133
14-06 15:32:41,959700992.0,2138112.0,2850258944.0,161529856.0,82.104,1.230,16.623,0.008,0.0,0.033,26.0,0.0,0.0,452.267
14-06 15:33:41,959574016.0,2138112.0,2850258944.0,161656832.0,82.051,1.289,16.609,0.0,0.0,0.050,26.0,0.0,0.0,247.467
