"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_19:19:25.csv 60",,,,"Date:","17 Jun 2019 19:19:25 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 19:19:25,467275776.0,0.0,2307948544.0,1198403584.0,2.165,0.183,97.619,0.031,0.0,0.002,0.0,0.0,2000.365,13912.604
17-06 19:20:25,875663360.0,0.0,2307956736.0,790007808.0,69.920,7.708,22.372,0.0,0.0,0.0,26.0,0.0,0.0,1902.933
17-06 19:21:25,875663360.0,0.0,2307956736.0,790007808.0,87.335,12.306,0.359,0.0,0.0,0.0,26.0,0.0,0.0,1211.733
17-06 19:22:25,875679744.0,0.0,2307956736.0,789991424.0,87.443,12.190,0.359,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 19:23:25,879157248.0,0.0,2307956736.0,786513920.0,87.509,12.149,0.342,0.0,0.0,0.0,31.700,6.400,0.0,102.400
17-06 19:24:25,879108096.0,0.0,2307956736.0,786563072.0,87.369,12.365,0.267,0.0,0.0,0.0,28.900,3.600,0.0,1749.333
17-06 19:25:25,880631808.0,0.0,2307956736.0,785039360.0,81.781,17.702,0.517,0.0,0.0,0.0,28.200,2.200,0.0,1066.667
17-06 19:26:25,883552256.0,0.0,2307956736.0,782118912.0,76.136,23.255,0.609,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 19:27:25,886710272.0,0.0,2307956736.0,778960896.0,75.759,23.574,0.667,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:28:25,889503744.0,0.0,2307956736.0,776167424.0,85.098,13.017,1.885,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:29:25,891916288.0,0.0,2307956736.0,773754880.0,76.063,23.312,0.617,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 19:30:25,894980096.0,0.0,2307956736.0,770691072.0,76.657,22.967,0.375,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:31:25,897900544.0,0.0,2307956736.0,767770624.0,75.498,23.818,0.684,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:32:25,900947968.0,0.0,2307956736.0,764723200.0,75.805,23.587,0.600,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 19:33:25,903868416.0,0.0,2307956736.0,761802752.0,82.698,15.901,1.401,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:34:25,905900032.0,0.0,2307956736.0,759771136.0,78.778,20.163,1.059,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 19:35:25,908931072.0,0.0,2307956736.0,756740096.0,76.264,23.194,0.542,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 19:36:25,912105472.0,0.0,2307956736.0,753565696.0,76.049,23.301,0.650,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:37:25,915152896.0,0.0,2307956736.0,750518272.0,76.188,23.144,0.667,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:38:25,918089728.0,0.0,2307956736.0,747581440.0,76.159,23.174,0.659,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 19:39:25,920248320.0,0.0,2307956736.0,745422848.0,85.651,12.615,1.734,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 19:40:25,922533888.0,0.0,2307956736.0,743137280.0,75.648,23.734,0.617,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 19:41:25,925835264.0,0.0,2307956736.0,739835904.0,76.103,23.263,0.634,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 19:42:25,929009664.0,0.0,2307956736.0,736661504.0,75.623,23.443,0.934,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:43:25,931913728.0,0.0,2307956736.0,733757440.0,76.140,23.334,0.525,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 19:44:25,935215104.0,0.0,2307956736.0,730456064.0,79.213,19.486,1.292,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 19:45:25,936611840.0,0.0,2307956736.0,729059328.0,82.040,16.560,1.401,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:46:25,939802624.0,0.0,2307956736.0,725868544.0,76.264,23.169,0.567,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:47:25,942317568.0,0.0,2307956736.0,723353600.0,76.184,23.199,0.617,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 19:48:25,946405376.0,0.0,2307956736.0,719265792.0,75.876,23.391,0.725,0.0,0.0,0.008,33.800,7.800,0.0,981.333
17-06 19:49:25,949071872.0,0.0,2307956736.0,716599296.0,75.799,23.501,0.701,0.0,0.0,0.0,28.200,2.200,0.0,699.733
