"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","barreira"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_21:42:13.csv 60",,,,"Date:","13 Jun 2019 21:42:14 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 21:42:14,525459456.0,167936.0,2666749952.0,761806848.0,35.069,1.398,63.493,0.012,0.0,0.028,0.0,0.0,21496.977,223348.869
13-06 21:43:14,1076801536.0,167936.0,2693312512.0,183902208.0,78.180,3.592,18.178,0.008,0.0,0.042,35.200,280.800,0.0,445849.600
13-06 21:44:14,1106477056.0,167936.0,2719436800.0,128102400.0,75.905,2.891,21.162,0.0,0.0,0.042,33.600,119.867,0.0,6843.733
13-06 21:45:14,1106735104.0,167936.0,2709147648.0,138133504.0,79.069,3.212,17.669,0.017,0.0,0.034,7.700,28.033,0.0,439185.067
13-06 21:46:14,1122086912.0,167936.0,2673803264.0,158126080.0,71.726,3.991,24.232,0.0,0.0,0.050,26.400,86.133,0.0,440516.267
13-06 21:47:14,1126424576.0,167936.0,2699575296.0,128016384.0,69.047,2.085,28.826,0.008,0.0,0.033,8.800,30.667,0.0,2551.467
13-06 21:48:14,1138540544.0,167936.0,2656419840.0,159055872.0,78.939,3.878,17.133,0.0,0.0,0.050,33.100,184.300,0.0,440729.600
13-06 21:49:14,1149755392.0,167936.0,2647478272.0,156782592.0,62.942,2.860,34.156,0.0,0.0,0.042,28.600,96.600,0.0,432947.200
13-06 21:50:14,1150353408.0,167936.0,2647478272.0,156184576.0,80.908,3.297,15.762,0.0,0.0,0.034,10.0,18.200,0.0,441651.200
