"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-16_20:43:04.csv 60",,,,"Date:","16 Jun 2019 20:43:04 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
16-06 20:43:04,436674560.0,0.0,2281996288.0,1254957056.0,1.165,0.051,98.750,0.032,0.0,0.002,0.0,0.0,2041.680,14260.189
16-06 20:44:04,856502272.0,0.0,2282004480.0,835121152.0,71.931,5.156,22.905,0.0,0.0,0.008,29.600,2.200,0.0,2184.533
16-06 20:45:04,831275008.0,0.0,2282004480.0,860348416.0,91.214,7.636,1.150,0.0,0.0,0.0,26.0,0.0,0.0,938.667
16-06 20:46:04,831107072.0,0.0,2282004480.0,860516352.0,91.580,7.461,0.959,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 20:47:04,832647168.0,0.0,2282004480.0,858976256.0,91.114,7.711,1.175,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 20:48:04,834043904.0,0.0,2282004480.0,857579520.0,91.346,7.562,1.092,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 20:49:04,843059200.0,0.0,2282004480.0,848564224.0,76.026,21.181,2.794,0.0,0.0,0.0,32.400,7.800,0.0,136.533
16-06 20:50:04,846360576.0,0.0,2282004480.0,845262848.0,83.709,13.273,3.018,0.0,0.0,0.0,28.200,2.200,0.0,1493.333
16-06 20:51:04,850677760.0,0.0,2282004480.0,840945664.0,75.431,21.584,2.985,0.0,0.0,0.0,26.0,0.0,0.0,375.467
16-06 20:52:04,857268224.0,0.0,2283008000.0,833351680.0,74.033,22.815,3.135,0.008,0.0,0.008,167.850,194.967,20275.200,375.467
16-06 20:53:04,860696576.0,0.0,2283008000.0,829923328.0,77.074,19.758,3.168,0.0,0.0,0.0,26.0,0.0,0.0,2662.400
16-06 20:54:04,863744000.0,0.0,2283008000.0,826875904.0,81.694,15.094,3.212,0.0,0.0,0.0,26.0,0.0,0.0,921.600
16-06 20:55:04,867823616.0,0.0,2283008000.0,822796288.0,73.351,22.246,4.402,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 20:56:04,872648704.0,0.0,2283008000.0,817971200.0,73.715,22.706,3.579,0.0,0.0,0.0,27.400,0.0,0.0,102.400
16-06 20:57:04,875315200.0,0.0,2283008000.0,815304704.0,84.265,12.426,3.301,0.0,0.0,0.008,28.200,2.600,0.0,128.0
16-06 20:58:04,880267264.0,0.0,2283008000.0,810352640.0,74.514,22.734,2.752,0.0,0.0,0.0,26.0,0.0,0.0,588.800
16-06 20:59:04,885219328.0,0.0,2283008000.0,805400576.0,74.539,22.500,2.961,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 21:00:04,888758272.0,0.0,2283008000.0,801861632.0,82.797,14.326,2.877,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 21:01:04,894156800.0,0.0,2283008000.0,796463104.0,76.026,20.614,3.352,0.0,0.0,0.008,28.200,2.200,0.0,196.267
16-06 21:02:04,898281472.0,0.0,2283008000.0,792338432.0,74.177,22.655,3.169,0.0,0.0,0.0,26.0,0.0,0.0,1109.333
16-06 21:03:04,903376896.0,0.0,2283008000.0,787243008.0,75.786,20.712,3.502,0.0,0.0,0.0,27.400,0.0,0.0,1066.667
