"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_13:33:26.csv 60",,,,"Date:","17 Jun 2019 13:33:27 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 13:33:27,458973184.0,0.0,2307751936.0,1206902784.0,1.639,0.112,98.216,0.031,0.0,0.002,0.0,0.0,2013.196,13998.820
17-06 13:34:27,856965120.0,0.0,2307760128.0,808902656.0,69.421,8.072,22.499,0.0,0.0,0.008,26.0,0.0,0.0,1894.400
17-06 13:35:27,857092096.0,0.0,2307760128.0,808775680.0,87.301,12.449,0.250,0.0,0.0,0.0,26.0,0.0,0.0,938.667
17-06 13:36:27,853667840.0,0.0,2307760128.0,812199936.0,87.002,12.656,0.342,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:37:27,855076864.0,0.0,2307760128.0,810790912.0,87.251,12.457,0.292,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 13:38:27,859774976.0,0.0,2307760128.0,806092800.0,87.219,12.423,0.359,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:39:27,862187520.0,0.0,2307760128.0,803680256.0,81.488,17.979,0.534,0.0,0.0,0.0,29.600,2.200,0.0,102.400
17-06 13:40:27,865234944.0,0.0,2307760128.0,800632832.0,76.040,23.418,0.542,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 13:41:27,868155392.0,0.0,2307760128.0,797712384.0,76.161,23.272,0.559,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 13:42:27,871313408.0,0.0,2307760128.0,794554368.0,85.757,12.475,1.768,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:43:27,873979904.0,0.0,2307760128.0,791887872.0,75.834,23.532,0.634,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:44:27,876773376.0,0.0,2307760128.0,789094400.0,75.767,23.632,0.600,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 13:45:27,879837184.0,0.0,2307760128.0,786030592.0,76.484,22.982,0.517,0.0,0.0,0.017,27.400,0.0,0.0,102.400
17-06 13:46:27,882884608.0,0.0,2307760128.0,782983168.0,76.190,23.267,0.542,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:47:27,885805056.0,0.0,2307760128.0,780062720.0,83.155,15.185,1.659,0.0,0.0,0.0,28.200,2.200,0.0,153.600
17-06 13:48:27,887963648.0,0.0,2307760128.0,777904128.0,78.305,20.827,0.860,0.0,0.0,0.008,26.0,0.0,0.0,1245.867
17-06 13:49:27,891011072.0,0.0,2307760128.0,774856704.0,75.873,23.501,0.626,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:50:27,894042112.0,0.0,2307760128.0,771825664.0,75.721,23.485,0.794,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 13:51:27,896962560.0,0.0,2307760128.0,768905216.0,75.124,23.637,1.231,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 13:52:27,899883008.0,0.0,2307760128.0,765984768.0,75.896,22.967,1.137,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:53:27,902184960.0,0.0,2307760128.0,763682816.0,85.378,12.712,1.910,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:54:27,905994240.0,0.0,2307760128.0,759873536.0,75.293,23.777,0.930,0.0,0.0,0.0,33.900,8.500,0.0,187.733
17-06 13:55:27,908152832.0,0.0,2307760128.0,757714944.0,75.607,23.659,0.734,0.0,0.0,0.0,26.700,1.500,0.0,2628.267
17-06 13:56:27,911327232.0,0.0,2307760128.0,754540544.0,75.588,23.795,0.617,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:57:27,914247680.0,0.0,2307760128.0,751620096.0,75.792,23.541,0.659,0.0,0.0,0.008,30.400,4.400,0.0,102.400
17-06 13:58:27,917659648.0,0.0,2307760128.0,748208128.0,77.775,21.399,0.826,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 13:59:27,919056384.0,0.0,2307760128.0,746811392.0,84.049,14.283,1.668,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 14:00:27,921722880.0,0.0,2307760128.0,744144896.0,76.155,23.362,0.475,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 14:01:27,926068736.0,0.0,2307764224.0,739794944.0,75.865,23.476,0.659,0.0,0.0,0.0,26.0,0.0,0.0,119.467
17-06 14:02:27,928354304.0,0.0,2307764224.0,737509376.0,76.138,23.112,0.750,0.0,0.0,0.0,26.0,0.0,0.0,1160.533
17-06 14:03:27,931401728.0,0.0,2307764224.0,734461952.0,75.388,23.845,0.767,0.0,0.0,0.0,26.0,0.0,0.0,85.333
17-06 14:04:27,932925440.0,0.0,2307764224.0,732938240.0,85.018,13.040,1.943,0.0,0.0,0.0,28.200,2.200,0.0,102.400
