"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_14:58:47.csv 60",,,,"Date:","17 Jun 2019 14:58:48 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 14:58:48,459755520.0,0.0,2307792896.0,1206079488.0,1.769,0.132,98.065,0.031,0.0,0.002,0.0,0.0,2010.006,13977.193
17-06 14:59:48,976281600.0,0.0,2307801088.0,689545216.0,73.147,2.665,24.188,0.0,0.0,0.0,27.400,0.0,0.0,2517.333
17-06 15:00:48,996343808.0,0.0,2307801088.0,669483008.0,94.139,3.010,2.851,0.0,0.0,0.0,26.0,0.0,0.0,938.667
17-06 15:01:48,1037881344.0,0.0,2307801088.0,627945472.0,94.857,2.659,2.484,0.0,0.0,0.0,27.400,0.0,546.133,3669.333
17-06 15:02:48,1006628864.0,0.0,2307801088.0,659197952.0,94.172,2.918,2.910,0.0,0.0,0.0,26.0,0.0,0.0,1066.667
17-06 15:03:48,900222976.0,0.0,2307801088.0,765603840.0,93.464,3.168,3.368,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 15:04:48,903651328.0,0.0,2307801088.0,762175488.0,87.273,5.126,7.593,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 15:05:48,905699328.0,0.0,2307801088.0,760127488.0,90.912,4.336,4.752,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 15:06:48,909111296.0,0.0,2307801088.0,756715520.0,87.244,5.169,7.587,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 15:07:48,912920576.0,0.0,2307801088.0,752906240.0,87.713,5.168,7.119,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:08:48,916856832.0,0.0,2307801088.0,748969984.0,87.128,5.044,7.828,0.0,0.0,0.0,28.900,2.900,0.0,102.400
17-06 15:09:48,919269376.0,0.0,2307801088.0,746557440.0,91.082,4.188,4.730,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:10:48,922935296.0,0.0,2307801088.0,742891520.0,87.052,5.116,7.832,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:11:48,926744576.0,0.0,2307801088.0,739082240.0,87.627,4.986,7.387,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:12:48,930807808.0,0.0,2307801088.0,735019008.0,87.821,5.035,7.144,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:13:48,933490688.0,0.0,2307801088.0,732336128.0,90.063,4.385,5.544,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 15:14:48,936919040.0,0.0,2307801088.0,728907776.0,86.870,5.160,7.970,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 15:15:48,940728320.0,0.0,2307801088.0,725098496.0,87.535,5.078,7.387,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:16:48,944160768.0,0.0,2307801088.0,721666048.0,89.338,4.727,5.935,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:17:48,946950144.0,0.0,2307801088.0,718876672.0,88.445,4.769,6.786,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 15:18:48,950362112.0,0.0,2307801088.0,715464704.0,87.345,5.177,7.478,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 15:19:48,968265728.0,0.0,2307801088.0,697561088.0,87.037,5.002,7.953,0.0,0.0,0.008,26.0,0.0,0.0,102.400
