"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-10_22:10:47.csv 60",,,,"Date:","10 Jun 2019 22:10:48 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
10-06 22:10:48,1171419136.0,2203648.0,3858776064.0,3149615104.0,60.228,1.136,38.624,0.006,0.0,0.005,0.0,0.0,46054.089,209533.062
10-06 22:11:48,1685938176.0,2203648.0,3885338624.0,2608533504.0,98.834,1.149,0.017,0.0,0.0,0.0,34.0,0.0,0.0,450244.267
10-06 22:12:48,1714384896.0,2203648.0,3911467008.0,2553958400.0,99.467,0.517,0.0,0.0,0.0,0.017,6.700,6.700,0.0,4548.267
10-06 22:13:48,1712099328.0,2203648.0,3911458816.0,2556252160.0,99.850,0.133,0.0,0.0,0.0,0.017,41.600,0.0,0.0,445738.667
10-06 22:14:48,1729495040.0,2203648.0,3937484800.0,2512830464.0,99.633,0.350,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1937.067
10-06 22:15:48,1729859584.0,2203648.0,3937484800.0,2512465920.0,99.867,0.133,0.0,0.0,0.0,0.0,34.0,0.0,0.0,446071.467
10-06 22:16:48,1731833856.0,2203648.0,3963256832.0,2484719616.0,99.867,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.267
10-06 22:17:48,1748930560.0,2203648.0,3963510784.0,2467368960.0,98.682,1.301,0.017,0.0,0.0,0.0,34.0,0.0,0.0,441181.867
10-06 22:18:48,1750855680.0,2203648.0,3989291008.0,2439663616.0,99.750,0.233,0.0,0.0,0.0,0.017,39.0,0.0,0.0,2082.133
10-06 22:19:48,1766612992.0,2203648.0,3989553152.0,2423644160.0,99.566,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442154.667
10-06 22:20:48,1767026688.0,2203648.0,3989557248.0,2423226368.0,99.417,0.583,0.0,0.0,0.0,0.0,38.300,0.0,0.0,3507.200
10-06 22:21:48,1776521216.0,2203648.0,3989811200.0,2413477888.0,99.467,0.517,0.0,0.0,0.0,0.017,0.0,0.0,0.0,2858.667
10-06 22:22:48,1776459776.0,2203648.0,3989811200.0,2413539328.0,99.867,0.133,0.0,0.0,0.0,0.0,38.050,0.0,0.0,442035.200
10-06 22:23:48,1786150912.0,2203648.0,3990065152.0,2403594240.0,99.583,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434167.467
10-06 22:24:48,1785901056.0,2203648.0,3990065152.0,2403844096.0,99.867,0.133,0.0,0.0,0.0,0.0,34.0,0.0,0.0,442555.733
10-06 22:25:48,1785933824.0,2203648.0,3990065152.0,2403811328.0,99.883,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.067
10-06 22:26:48,1798483968.0,2203648.0,3990323200.0,2391003136.0,99.467,0.517,0.017,0.0,0.0,0.0,40.700,6.700,0.0,872413.867
10-06 22:27:48,1798496256.0,2203648.0,3990327296.0,2390986752.0,99.900,0.083,0.0,0.0,0.0,0.017,0.0,0.0,0.0,3438.933
10-06 22:28:48,1805717504.0,2203648.0,3990581248.0,2383511552.0,99.567,0.433,0.0,0.0,0.0,0.0,34.0,0.0,0.0,431616.0
10-06 22:29:48,1806159872.0,2203648.0,3990581248.0,2383069184.0,99.867,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442325.333
10-06 22:30:48,1806270464.0,2203648.0,3990597632.0,2382942208.0,99.600,0.400,0.0,0.0,0.0,0.0,34.0,0.0,0.0,2321.067
10-06 22:31:48,1814859776.0,2203648.0,3990851584.0,2374098944.0,99.717,0.283,0.0,0.0,0.0,0.0,0.0,2.667,0.0,433553.067
10-06 22:32:48,1814827008.0,2203648.0,3990851584.0,2374131712.0,99.850,0.133,0.0,0.0,0.0,0.017,34.0,0.0,0.0,442973.867
10-06 22:33:48,1820545024.0,2203648.0,3990851584.0,2368413696.0,99.800,0.200,0.0,0.0,0.0,0.0,33.0,0.0,0.0,431257.600
