"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_21:07:52.csv 60",,,,"Date:","17 Jun 2019 21:07:52 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 21:07:52,468631552.0,0.0,2307997696.0,1196998656.0,2.330,0.205,97.432,0.031,0.0,0.002,0.0,0.0,1996.772,13887.017
17-06 21:08:53,876883968.0,0.0,2308005888.0,788738048.0,69.323,7.778,22.891,0.0,0.0,0.008,26.0,0.0,0.0,1902.933
17-06 21:09:53,876883968.0,0.0,2308005888.0,788738048.0,87.746,11.862,0.392,0.0,0.0,0.0,28.200,2.200,0.0,938.667
17-06 21:10:53,876867584.0,0.0,2308005888.0,788754432.0,88.201,11.499,0.300,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:11:53,878010368.0,0.0,2308005888.0,787611648.0,88.275,11.283,0.443,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:12:53,879407104.0,0.0,2308005888.0,786214912.0,87.982,11.684,0.326,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:13:53,881201152.0,0.0,2308005888.0,784420864.0,84.388,15.053,0.559,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:14:53,884248576.0,0.0,2308005888.0,781373440.0,76.961,22.488,0.551,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:15:53,887296000.0,0.0,2308005888.0,778326016.0,76.904,22.662,0.426,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 21:16:53,890216448.0,0.0,2308005888.0,775405568.0,85.406,12.509,2.085,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 21:17:53,892375040.0,0.0,2308005888.0,773246976.0,76.619,22.396,0.985,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 21:18:53,895279104.0,0.0,2308005888.0,770342912.0,76.188,22.958,0.845,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:19:53,898072576.0,0.0,2308005888.0,767549440.0,76.595,22.562,0.835,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:20:53,900993024.0,0.0,2308005888.0,764628992.0,76.639,22.452,0.909,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:21:53,903802880.0,0.0,2308005888.0,761819136.0,76.950,22.290,0.760,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:22:53,906469376.0,0.0,2308005888.0,759152640.0,85.788,12.255,1.956,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 21:23:53,908881920.0,0.0,2308005888.0,756740096.0,76.966,22.275,0.759,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 21:24:53,911802368.0,0.0,2308005888.0,753819648.0,76.786,22.430,0.784,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 21:25:53,914976768.0,0.0,2308005888.0,750645248.0,77.047,22.260,0.684,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:26:53,917729280.0,0.0,2308005888.0,747892736.0,77.007,22.183,0.810,0.0,0.0,0.0,34.600,10.0,0.0,145.067
17-06 21:27:53,920293376.0,0.0,2308005888.0,745328640.0,80.504,18.193,1.302,0.0,0.0,0.0,27.400,0.0,0.0,1493.333
17-06 21:28:53,922832896.0,0.0,2308005888.0,742789120.0,82.468,15.938,1.586,0.0,0.0,0.008,26.0,0.0,0.0,375.467
17-06 21:29:53,925769728.0,0.0,2308005888.0,739852288.0,76.836,22.446,0.718,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:30:53,928563200.0,0.0,2308005888.0,737058816.0,76.384,22.564,1.052,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:31:53,931483648.0,0.0,2308005888.0,734138368.0,77.198,21.859,0.943,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:32:53,934277120.0,0.0,2308005888.0,731344896.0,76.376,22.697,0.919,0.0,0.0,0.008,28.200,2.200,0.0,102.400
17-06 21:33:53,936562688.0,0.0,2308005888.0,729059328.0,83.892,14.264,1.844,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:34:53,939339776.0,0.0,2308005888.0,726282240.0,78.380,20.327,1.293,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:35:53,941625344.0,0.0,2308005888.0,723996672.0,76.574,22.500,0.918,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:36:53,944799744.0,0.0,2308005888.0,720822272.0,76.198,22.858,0.944,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:37:53,947736576.0,0.0,2308005888.0,717885440.0,77.480,22.019,0.493,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:38:53,950784000.0,0.0,2308005888.0,714838016.0,76.378,22.796,0.827,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:39:53,953196544.0,0.0,2308005888.0,712425472.0,85.726,12.356,1.918,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:40:53,956112896.0,0.0,2308009984.0,709505024.0,76.593,22.815,0.584,0.0,0.0,0.008,29.600,2.200,0.0,187.733
17-06 21:41:53,958906368.0,0.0,2308009984.0,706711552.0,77.091,22.250,0.659,0.0,0.0,0.0,28.200,2.200,0.0,247.467
17-06 21:42:53,961937408.0,0.0,2308009984.0,703680512.0,77.255,22.278,0.467,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:43:53,964857856.0,0.0,2308009984.0,700760064.0,76.234,22.915,0.851,0.0,0.0,0.0,29.600,2.200,0.0,102.400
17-06 21:44:53,968032256.0,0.0,2308009984.0,697585664.0,77.527,21.514,0.959,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:45:53,969826304.0,0.0,2308009984.0,695791616.0,85.277,13.172,1.551,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:46:53,972746752.0,0.0,2308009984.0,692871168.0,76.343,22.965,0.684,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 21:47:53,975667200.0,0.0,2308009984.0,689950720.0,76.201,23.007,0.792,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:48:53,978587648.0,0.0,2308009984.0,687030272.0,76.849,22.575,0.575,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:49:53,981635072.0,0.0,2308009984.0,683982848.0,76.545,22.738,0.717,0.0,0.0,0.0,29.600,2.200,0.0,102.400
17-06 21:50:53,1024331776.0,0.0,2308009984.0,641286144.0,82.790,15.401,1.809,0.0,0.0,0.0,32.400,7.800,0.0,256.0
17-06 21:51:53,986443776.0,0.0,2308009984.0,679174144.0,79.335,19.915,0.751,0.0,0.0,0.0,26.0,0.0,0.0,2560.0
17-06 21:52:53,989364224.0,0.0,2308009984.0,676253696.0,76.724,22.358,0.917,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:53:53,992301056.0,0.0,2308009984.0,673316864.0,76.374,22.892,0.734,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:54:53,995348480.0,0.0,2308009984.0,670269440.0,76.880,22.345,0.775,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 21:55:53,998141952.0,0.0,2308009984.0,667475968.0,76.699,22.659,0.642,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:56:53,1015664640.0,0.0,2308009984.0,649953280.0,85.233,12.791,1.976,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:57:53,1018585088.0,0.0,2308009984.0,647032832.0,77.024,22.350,0.625,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 21:58:53,1021489152.0,0.0,2308009984.0,644128768.0,76.793,22.473,0.734,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 21:59:53,1024536576.0,0.0,2308009984.0,641081344.0,76.328,22.880,0.792,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 22:00:53,1027457024.0,0.0,2308009984.0,638160896.0,76.746,22.428,0.826,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 22:01:53,1031028736.0,0.0,2308009984.0,634589184.0,76.594,22.227,1.163,0.0,0.0,0.017,26.0,0.0,0.0,341.333
17-06 22:02:53,1032171520.0,0.0,2308009984.0,633446400.0,84.546,13.474,1.971,0.0,0.0,0.008,26.0,0.0,0.0,648.533
17-06 22:03:53,1034584064.0,0.0,2308009984.0,631033856.0,76.271,22.926,0.794,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 22:04:53,1037631488.0,0.0,2308009984.0,627986432.0,76.247,23.135,0.617,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 22:05:53,1040920576.0,0.0,2308022272.0,624685056.0,76.647,22.611,0.742,0.0,0.0,0.0,26.0,0.0,0.0,110.933
17-06 22:06:53,1043824640.0,0.0,2308022272.0,621780992.0,76.428,22.922,0.650,0.0,0.0,0.0,27.400,0.0,0.0,742.400
17-06 22:07:53,1046237184.0,0.0,2308022272.0,619368448.0,81.931,16.426,1.643,0.0,0.0,0.0,28.200,2.200,0.0,878.933
