"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_18:00:06.csv 60",,,,"Date:","13 Jun 2019 18:00:07 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 18:00:07,1034981376.0,2203648.0,2337730560.0,4807106560.0,65.173,1.857,32.924,0.035,0.0,0.012,0.0,0.0,212534.521,316799.915
13-06 18:01:07,1580703744.0,2203648.0,2390421504.0,4208693248.0,98.551,1.415,0.017,0.0,0.0,0.017,21.0,0.0,0.0,449373.867
13-06 18:02:07,1600983040.0,2203648.0,2416447488.0,4162387968.0,99.483,0.517,0.0,0.0,0.0,0.0,17.600,0.0,273.067,447402.667
13-06 18:03:07,1609015296.0,2203648.0,2442211328.0,4128591872.0,99.667,0.333,0.0,0.0,0.0,0.0,30.300,0.0,0.0,443656.533
13-06 18:04:07,1632579584.0,2203648.0,2468814848.0,4078424064.0,98.716,1.251,0.017,0.0,0.0,0.017,13.650,0.0,9557.333,441625.600
13-06 18:05:07,1648287744.0,2203648.0,2469064704.0,4062466048.0,99.767,0.233,0.0,0.0,0.0,0.0,26.0,0.0,0.0,442666.667
13-06 18:06:07,1654702080.0,2203648.0,2469318656.0,4055797760.0,99.717,0.283,0.0,0.0,0.0,0.0,6.0,0.0,0.0,442120.533
13-06 18:07:07,1667256320.0,2203648.0,2469572608.0,4042989568.0,99.683,0.317,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6528.0
13-06 18:08:07,1680420864.0,2203648.0,2469826560.0,4029571072.0,99.750,0.217,0.017,0.0,0.0,0.017,6.0,0.0,0.0,442649.600
13-06 18:09:07,1681448960.0,2203648.0,2469830656.0,4028538880.0,99.850,0.150,0.0,0.0,0.0,0.0,25.0,0.0,0.0,437282.133
13-06 18:10:07,1687633920.0,2203648.0,2470092800.0,4022091776.0,99.550,0.433,0.0,0.0,0.0,0.017,6.0,0.0,0.0,870604.800
13-06 18:11:07,1699270656.0,2203648.0,2470346752.0,4010201088.0,99.683,0.317,0.0,0.0,0.0,0.0,25.0,0.0,0.0,434056.533
13-06 18:12:07,1700061184.0,2203648.0,2470350848.0,4009406464.0,99.867,0.133,0.0,0.0,0.0,0.0,7.0,0.0,0.0,442069.333
