"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-10_18:08:15.csv 60",,,,"Date:","10 Jun 2019 18:08:15 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
10-06 18:08:15,1145495552.0,2203648.0,2333745152.0,4700569600.0,35.459,1.997,62.523,0.015,0.0,0.007,0.0,0.0,118190.578,161690.839
10-06 18:09:15,1662496768.0,2203648.0,2360549376.0,4156764160.0,98.501,1.482,0.017,0.0,0.0,0.0,17.700,6.700,0.0,878045.867
10-06 18:10:15,1686487040.0,2203648.0,2386677760.0,4106645504.0,99.264,0.736,0.0,0.0,0.0,0.0,57.150,0.0,0.0,446233.600
10-06 18:11:15,1683582976.0,2203648.0,2412445696.0,4083781632.0,99.667,0.317,0.0,0.0,0.0,0.017,23.600,0.0,0.0,4002.133
10-06 18:12:15,1703346176.0,2203648.0,2412707840.0,4063756288.0,99.315,0.685,0.0,0.0,0.0,0.0,33.600,0.0,0.0,443921.067
10-06 18:13:15,1714143232.0,2203648.0,2438737920.0,4026929152.0,98.766,1.217,0.017,0.0,0.0,0.0,23.600,0.0,0.0,7338.667
10-06 18:14:15,1714778112.0,2203648.0,2464514048.0,4000518144.0,99.717,0.267,0.0,0.0,0.0,0.017,32.200,0.0,0.0,437717.333
10-06 18:15:15,1728147456.0,2203648.0,2464763904.0,3986898944.0,98.933,1.067,0.0,0.0,0.0,0.0,23.600,0.0,0.0,433143.467
10-06 18:16:15,1730027520.0,2203648.0,2464772096.0,3985010688.0,99.733,0.250,0.0,0.0,0.0,0.017,30.600,0.0,0.0,443383.467
10-06 18:17:15,1739571200.0,2203648.0,2465021952.0,3975217152.0,99.617,0.383,0.0,0.0,0.0,0.0,11.0,0.0,0.0,432196.267
10-06 18:18:15,1740095488.0,2203648.0,2465021952.0,3974692864.0,99.783,0.217,0.0,0.0,0.0,0.0,44.0,0.0,0.0,441804.800
10-06 18:19:15,1749667840.0,2203648.0,2465275904.0,3964866560.0,99.567,0.433,0.0,0.0,0.0,0.0,18.0,0.0,0.0,432486.400
10-06 18:20:15,1749757952.0,2203648.0,2465288192.0,3964764160.0,99.216,0.784,0.0,0.0,0.0,0.0,11.0,0.0,0.0,442931.200
10-06 18:21:15,1760886784.0,2203648.0,2465538048.0,3953385472.0,99.550,0.433,0.017,0.0,0.0,0.0,34.0,6.700,0.0,434030.933
10-06 18:22:15,1761017856.0,2203648.0,2465542144.0,3953250304.0,99.733,0.250,0.0,0.0,0.0,0.017,15.050,0.0,0.0,442888.533
10-06 18:23:15,1765273600.0,2203648.0,2465542144.0,3948994560.0,99.700,0.300,0.0,0.0,0.0,0.0,23.0,0.0,0.0,432947.200
10-06 18:24:15,1774473216.0,2203648.0,2465800192.0,3939536896.0,99.567,0.433,0.0,0.0,0.0,0.0,11.0,0.0,0.0,442734.933
10-06 18:25:15,1776500736.0,2203648.0,2465804288.0,3937505280.0,99.833,0.150,0.0,0.0,0.0,0.017,23.0,0.0,0.0,433740.800
10-06 18:26:15,1790435328.0,2203648.0,2466054144.0,3923320832.0,99.683,0.317,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1826.133
10-06 18:27:15,1792245760.0,2203648.0,2466058240.0,3921506304.0,99.767,0.233,0.0,0.0,0.0,0.0,23.0,0.0,0.0,442154.667
10-06 18:28:15,1792372736.0,2203648.0,2466058240.0,3921379328.0,99.900,0.100,0.0,0.0,0.0,0.0,11.0,0.0,0.0,433399.467
