"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_18:47:33.csv 60",,,,"Date:","17 Jun 2019 18:47:34 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
17-06 18:47:34,470773760.0,0.0,2307911680.0,1194942464.0,2.115,0.178,97.674,0.031,0.0,0.002,0.0,0.0,2001.533,13920.165
17-06 18:48:34,876208128.0,0.0,2307919872.0,789499904.0,68.893,8.031,23.067,0.0,0.0,0.008,158.833,119.833,0.0,2585.600
17-06 18:49:34,876208128.0,0.0,2307919872.0,789499904.0,87.818,11.882,0.301,0.0,0.0,0.0,28.200,2.600,0.0,1800.533
17-06 18:50:34,876224512.0,0.0,2307919872.0,789483520.0,87.399,11.992,0.609,0.0,0.0,0.0,26.0,0.0,0.0,1194.667
17-06 18:51:34,877494272.0,0.0,2307919872.0,788213760.0,87.732,11.967,0.301,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 18:52:34,879017984.0,0.0,2307919872.0,786690048.0,88.038,11.587,0.375,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 18:53:34,881049600.0,0.0,2307919872.0,784658432.0,82.681,16.760,0.551,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 18:54:34,883970048.0,0.0,2307919872.0,781737984.0,75.645,23.261,1.094,0.0,0.0,0.0,27.400,0.0,0.0,128.0
17-06 18:55:34,887001088.0,0.0,2307919872.0,778706944.0,76.072,23.151,0.769,0.0,0.0,0.008,26.0,0.0,0.0,588.800
