"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-16_19:40:39.csv 60",,,,"Date:","16 Jun 2019 19:40:40 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
16-06 19:40:40,442122240.0,0.0,2080444416.0,1451061248.0,1.069,0.036,98.862,0.032,0.0,0.002,0.0,0.0,2014.401,14238.772
16-06 19:41:41,847847424.0,0.0,2255392768.0,870387712.0,50.171,5.514,41.967,2.339,0.0,0.008,200813.417,4663.267,1106124.800,1984324.267
16-06 19:42:41,847974400.0,0.0,2255392768.0,870260736.0,87.577,11.913,0.510,0.0,0.0,0.0,34.0,10.933,0.0,921.600
16-06 19:43:41,848211968.0,0.0,2255392768.0,870023168.0,87.739,11.876,0.385,0.0,0.0,0.0,29.200,6.133,0.0,358.400
16-06 19:44:41,848592896.0,0.0,2255392768.0,869642240.0,87.808,11.734,0.459,0.0,0.0,0.0,27.800,6.133,0.0,358.400
16-06 19:45:41,850116608.0,0.0,2255392768.0,868118528.0,88.210,11.523,0.267,0.0,0.0,0.0,27.800,6.133,0.0,358.400
16-06 19:46:41,851894272.0,0.0,2255392768.0,866340864.0,86.381,13.243,0.375,0.0,0.0,0.0,27.800,6.133,0.0,358.400
16-06 19:47:41,856080384.0,0.0,2264031232.0,853516288.0,76.994,22.489,0.509,0.0,0.0,0.008,36.400,13.933,151688.533,1766.400
16-06 19:48:41,858873856.0,0.0,2264031232.0,850722816.0,76.972,22.159,0.869,0.0,0.0,0.0,28.500,7.633,0.0,358.400
