"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_20:49:07.csv 60",,,,"Date:","13 Jun 2019 20:49:07 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 20:49:07,1126883328.0,2203648.0,4596539392.0,2456395776.0,85.358,1.133,13.482,0.013,0.0,0.013,0.0,0.0,79347.614,378133.900
13-06 20:50:07,1648590848.0,2203648.0,4623110144.0,1908117504.0,98.901,1.083,0.0,0.0,0.0,0.017,2.0,0.0,0.0,878208.0
13-06 20:51:07,1654321152.0,2203648.0,4622860288.0,1902637056.0,99.683,0.317,0.0,0.0,0.0,0.0,34.050,0.0,1024.0,6382.933
13-06 20:52:07,1668083712.0,2203648.0,4648976384.0,1862758400.0,99.733,0.250,0.017,0.0,0.0,0.0,1.0,0.0,0.0,8465.067
13-06 20:53:07,1668337664.0,2203648.0,4648976384.0,1862504448.0,99.850,0.133,0.0,0.0,0.0,0.017,30.0,0.0,0.0,439424.0
13-06 20:54:07,1671471104.0,2203648.0,4674752512.0,1833594880.0,99.800,0.200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,430327.467
13-06 20:55:07,1696960512.0,2203648.0,4675002368.0,1807855616.0,99.667,0.333,0.0,0.0,0.0,0.0,30.0,0.0,0.0,441821.867
13-06 20:56:07,1696702464.0,2203648.0,4675006464.0,1808109568.0,99.900,0.100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2176.0
13-06 20:57:07,1697751040.0,2203648.0,4700782592.0,1781284864.0,99.833,0.167,0.0,0.0,0.0,0.0,31.0,0.0,0.0,430225.067
13-06 20:58:07,1708453888.0,2203648.0,4701032448.0,1770332160.0,99.300,0.683,0.0,0.0,0.0,0.017,0.0,0.0,0.0,440960.0
13-06 20:59:07,1708818432.0,2203648.0,4701032448.0,1769967616.0,99.900,0.100,0.0,0.0,0.0,0.0,31.0,0.0,0.0,904.533
13-06 21:00:07,1710809088.0,2203648.0,4727140352.0,1741869056.0,98.549,1.451,0.0,0.0,0.0,0.0,30.0,0.0,204.800,432392.533
13-06 21:01:07,1722855424.0,2203648.0,4727390208.0,1729572864.0,99.067,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444177.067
13-06 21:02:07,1722630144.0,2203648.0,4727377920.0,1729810432.0,99.733,0.250,0.0,0.0,0.0,0.017,35.300,0.0,0.0,3933.867
13-06 21:03:07,1724149760.0,2203648.0,4727382016.0,1728286720.0,99.800,0.200,0.0,0.0,0.0,0.0,4.050,0.0,0.0,2295.467
13-06 21:04:07,1733013504.0,2203648.0,4727631872.0,1719173120.0,99.600,0.400,0.0,0.0,0.0,0.0,31.0,0.0,0.0,432366.933
13-06 21:05:07,1733754880.0,2203648.0,4727635968.0,1718427648.0,99.717,0.267,0.0,0.0,0.0,0.017,0.0,0.0,0.0,440977.067
13-06 21:06:07,1733738496.0,2203648.0,4727635968.0,1718444032.0,99.900,0.100,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2269.867
13-06 21:07:07,1736040448.0,2203648.0,4727635968.0,1716142080.0,99.783,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431325.867
13-06 21:08:07,1744896000.0,2203648.0,4727889920.0,1707032576.0,99.650,0.317,0.017,0.0,0.0,0.017,31.0,0.0,0.0,440627.200
13-06 21:09:07,1744896000.0,2203648.0,4727889920.0,1707032576.0,99.900,0.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.333
13-06 21:10:07,1746145280.0,2203648.0,4727889920.0,1705783296.0,99.533,0.467,0.0,0.0,0.0,0.0,31.0,0.0,0.0,430788.267
13-06 21:11:07,1746001920.0,2203648.0,4727889920.0,1705926656.0,99.917,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456.0
13-06 21:12:07,1754669056.0,2203648.0,4728143872.0,1697005568.0,99.800,0.200,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1245.867
13-06 21:13:07,1754890240.0,2203648.0,4728143872.0,1696784384.0,99.850,0.133,0.0,0.0,0.0,0.017,0.0,0.0,0.0,442274.133
13-06 21:14:07,1757048832.0,2203648.0,4728147968.0,1694621696.0,99.700,0.300,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1646.933
13-06 21:15:07,1757655040.0,2203648.0,4728147968.0,1694015488.0,99.883,0.100,0.0,0.0,0.0,0.017,35.050,0.0,0.0,432145.067
13-06 21:16:07,1765404672.0,2203648.0,4728401920.0,1686011904.0,99.817,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439628.800
13-06 21:17:07,1767882752.0,2203648.0,4728401920.0,1683533824.0,99.883,0.117,0.0,0.0,0.0,0.0,35.300,0.0,0.0,2705.067
13-06 21:18:07,1772683264.0,2203648.0,4728406016.0,1678729216.0,99.717,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.600
13-06 21:19:07,1775308800.0,2203648.0,4728406016.0,1676103680.0,99.783,0.217,0.0,0.0,0.0,0.0,31.0,0.0,0.0,432622.933
13-06 21:20:07,1772060672.0,2203648.0,4728422400.0,1679335424.0,99.216,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.733
13-06 21:21:07,1781944320.0,2203648.0,4728676352.0,1669197824.0,99.583,0.400,0.0,0.0,0.0,0.017,31.0,0.0,0.0,443076.267
13-06 21:22:07,1781964800.0,2203648.0,4728664064.0,1669189632.0,99.767,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0
13-06 21:23:07,1786998784.0,2203648.0,4728664064.0,1664155648.0,99.767,0.233,0.0,0.0,0.0,0.0,31.0,0.0,0.0,430412.800
13-06 21:24:07,1786998784.0,2203648.0,4728664064.0,1664155648.0,99.950,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.933
