"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-10_21:03:37.csv 60",,,,"Date:","10 Jun 2019 21:03:37 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
10-06 21:03:37,1192484864.0,2203648.0,3594584064.0,3392741376.0,52.224,1.264,46.500,0.007,0.0,0.005,0.0,0.0,55423.452,201874.539
10-06 21:04:37,1704108032.0,2203648.0,3621150720.0,2854551552.0,97.369,2.614,0.017,0.0,0.0,0.0,1.0,0.0,0.0,877508.267
10-06 21:05:37,1705541632.0,2203648.0,3621154816.0,2853113856.0,97.450,2.534,0.0,0.0,0.0,0.017,38.0,6.700,0.0,4275.200
10-06 21:06:37,1722875904.0,2203648.0,3647234048.0,2809700352.0,99.450,0.533,0.0,0.0,0.0,0.017,7.0,0.0,0.0,7884.800
10-06 21:07:37,1683177472.0,2203648.0,3646922752.0,2849710080.0,99.233,0.767,0.0,0.0,0.0,0.0,27.0,0.0,0.0,447829.333
10-06 21:08:37,1688813568.0,2203648.0,3647258624.0,2843738112.0,98.750,1.233,0.0,0.0,0.0,0.017,7.0,0.0,68.267,9258.667
10-06 21:09:37,1713106944.0,2203648.0,3673243648.0,2793459712.0,99.567,0.433,0.0,0.0,0.0,0.0,27.0,0.0,0.0,433254.400
10-06 21:10:37,1713381376.0,2203648.0,3673251840.0,2793177088.0,99.366,0.634,0.0,0.0,0.0,0.0,11.050,0.0,0.0,443204.267
10-06 21:11:37,1713238016.0,2203648.0,3673251840.0,2793320448.0,99.750,0.233,0.0,0.0,0.0,0.017,27.0,0.0,0.0,2944.0
10-06 21:12:37,1714618368.0,2203648.0,3699027968.0,2766163968.0,99.733,0.267,0.0,0.0,0.0,0.0,7.0,0.0,0.0,432477.867
10-06 21:13:37,1724051456.0,2203648.0,3699277824.0,2756481024.0,99.350,0.650,0.0,0.0,0.0,0.0,27.0,0.0,0.0,442624.0
10-06 21:14:37,1724190720.0,2203648.0,3699281920.0,2756337664.0,99.783,0.217,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2193.067
10-06 21:15:37,1724559360.0,2203648.0,3725053952.0,2730196992.0,99.750,0.250,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1288.533
10-06 21:16:37,1738149888.0,2203648.0,3725307904.0,2716352512.0,98.950,1.050,0.0,0.0,0.0,0.0,7.0,0.0,0.0,431906.133
10-06 21:17:37,1738493952.0,2203648.0,3725312000.0,2716004352.0,99.733,0.250,0.0,0.0,0.0,0.017,27.0,0.0,0.0,443212.800
10-06 21:18:37,1740795904.0,2203648.0,3725369344.0,2713645056.0,99.717,0.283,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1075.200
10-06 21:19:37,1742897152.0,2203648.0,3725316096.0,2711597056.0,99.666,0.334,0.0,0.0,0.0,0.0,11.700,6.700,0.0,432435.200
10-06 21:20:37,1752203264.0,2203648.0,3725570048.0,2702036992.0,99.215,0.769,0.0,0.0,0.0,0.017,31.300,0.0,0.0,443605.333
