"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_16:47:32.csv 60",,,,"Date:","14 Jun 2019 16:47:33 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
14-06 16:47:33,384479232.0,2138112.0,2808844288.0,778166272.0,2.860,0.029,97.099,0.008,0.0,0.003,0.0,0.0,421.544,5368.217
14-06 16:48:33,888303616.0,2138112.0,2835406848.0,247779328.0,80.965,1.342,17.642,0.008,0.0,0.042,28.200,2.200,0.0,446967.467
14-06 16:49:33,889065472.0,2138112.0,2835406848.0,247017472.0,87.446,0.761,11.785,0.0,0.0,0.008,28.200,2.200,0.0,102.400
14-06 16:50:33,889192448.0,2138112.0,2835406848.0,246890496.0,87.286,0.844,11.845,0.008,0.0,0.017,26.0,0.0,0.0,102.400
14-06 16:51:33,889442304.0,2138112.0,2835410944.0,246636544.0,87.277,0.852,11.855,0.0,0.0,0.017,27.400,0.0,0.0,298.667
14-06 16:52:33,889442304.0,2138112.0,2835410944.0,246636544.0,87.260,0.844,11.880,0.0,0.0,0.017,26.0,0.0,0.0,657.067
14-06 16:53:33,889569280.0,2138112.0,2835410944.0,246509568.0,87.404,0.768,11.811,0.008,0.0,0.008,28.200,2.200,0.0,128.0
14-06 16:54:33,892813312.0,2138112.0,2861182976.0,217493504.0,83.365,0.752,15.874,0.0,0.0,0.008,26.0,0.0,273.067,810.667
14-06 16:55:33,913682432.0,2138112.0,2861531136.0,196276224.0,72.588,0.651,26.719,0.0,0.0,0.042,26.0,0.0,0.0,442325.333
14-06 16:56:33,913809408.0,2138112.0,2861531136.0,196149248.0,87.312,0.903,11.760,0.008,0.0,0.017,28.200,2.200,0.0,3643.733
14-06 16:57:33,913793024.0,2138112.0,2861531136.0,196165632.0,87.378,0.877,11.728,0.0,0.0,0.017,26.0,0.0,0.0,102.400
14-06 16:58:33,913805312.0,2138112.0,2861535232.0,196149248.0,87.275,0.919,11.780,0.0,0.0,0.025,26.0,0.0,0.0,315.733
14-06 16:59:33,913862656.0,2138112.0,2861535232.0,196091904.0,87.290,0.886,11.799,0.008,0.0,0.017,26.0,0.0,0.0,657.067
14-06 17:00:33,913932288.0,2138112.0,2861535232.0,196022272.0,87.200,0.970,11.813,0.0,0.0,0.017,26.0,0.0,0.0,537.600
14-06 17:01:33,914980864.0,2138112.0,2861535232.0,194973696.0,87.209,1.011,11.755,0.008,0.0,0.017,32.400,7.800,0.0,938.667
14-06 17:02:33,929062912.0,2138112.0,2887307264.0,155119616.0,54.128,0.192,45.655,0.0,0.0,0.025,28.800,0.0,0.0,432563.200
14-06 17:03:33,938156032.0,2138112.0,2887557120.0,145776640.0,86.051,0.877,13.039,0.0,0.0,0.033,26.0,0.0,273.067,442862.933
14-06 17:04:33,938156032.0,2138112.0,2887557120.0,145776640.0,87.299,0.911,11.765,0.008,0.0,0.017,26.0,0.0,0.0,2090.667
14-06 17:05:33,938029056.0,2138112.0,2887557120.0,145903616.0,87.276,0.928,11.779,0.0,0.0,0.017,27.500,0.700,0.0,102.400
14-06 17:06:33,938029056.0,2138112.0,2887557120.0,145903616.0,87.314,0.910,11.742,0.008,0.0,0.025,28.900,3.700,0.0,256.0
14-06 17:07:33,938029056.0,2138112.0,2887557120.0,145903616.0,87.327,0.894,11.754,0.0,0.0,0.025,26.0,0.0,0.0,665.600
14-06 17:08:33,938029056.0,2138112.0,2887557120.0,145903616.0,87.311,0.903,11.761,0.008,0.0,0.017,26.0,0.0,0.0,520.533
14-06 17:09:33,938987520.0,2138112.0,2913329152.0,119173120.0,76.624,0.710,22.650,0.0,0.0,0.017,27.400,0.0,0.0,429994.667
14-06 17:10:33,942485504.0,2138112.0,2913329152.0,115675136.0,49.987,0.025,49.971,0.0,0.0,0.017,28.200,2.200,0.0,1996.800
14-06 17:11:33,949223424.0,2138112.0,2861154304.0,161112064.0,84.883,0.943,14.115,0.025,0.0,0.033,26.0,0.0,0.0,442530.133
14-06 17:12:33,949223424.0,2138112.0,2861154304.0,161112064.0,87.312,0.911,11.760,0.0,0.0,0.017,26.0,0.0,0.0,1544.533
14-06 17:13:33,949202944.0,2138112.0,2861158400.0,161128448.0,87.311,0.894,11.770,0.0,0.0,0.025,28.200,2.200,0.0,102.400
14-06 17:14:33,949219328.0,2138112.0,2861158400.0,161112064.0,87.345,0.877,11.744,0.008,0.0,0.025,26.0,0.0,0.0,324.267
14-06 17:15:33,949219328.0,2138112.0,2861158400.0,161112064.0,87.324,0.894,11.766,0.0,0.0,0.017,26.0,0.0,0.0,810.667
14-06 17:16:33,949219328.0,2138112.0,2861158400.0,161112064.0,87.272,0.910,11.785,0.008,0.0,0.025,26.0,0.0,0.0,102.400
14-06 17:17:33,949096448.0,2138112.0,2886930432.0,135462912.0,77.982,0.693,21.300,0.0,0.0,0.025,26.0,0.0,0.0,256.0
14-06 17:18:33,949092352.0,2138112.0,2886934528.0,135462912.0,50.004,0.017,49.971,0.0,0.0,0.008,27.400,0.0,0.0,430745.600
14-06 17:19:33,957198336.0,2138112.0,2852208640.0,162082816.0,67.837,0.492,31.630,0.008,0.0,0.033,26.0,0.0,0.0,3421.867
14-06 17:20:33,957198336.0,2138112.0,2852208640.0,162082816.0,87.219,0.945,11.811,0.0,0.0,0.025,26.0,0.0,0.0,441608.533
14-06 17:21:33,957198336.0,2138112.0,2852208640.0,162082816.0,87.233,0.969,11.774,0.008,0.0,0.017,26.0,0.0,0.0,793.600
14-06 17:22:33,957194240.0,2138112.0,2852212736.0,162082816.0,87.277,0.910,11.780,0.0,0.0,0.033,26.0,0.0,0.0,110.933
14-06 17:23:33,957321216.0,2138112.0,2852212736.0,161955840.0,87.258,0.919,11.799,0.008,0.0,0.017,28.200,2.200,0.0,861.867
14-06 17:24:33,957321216.0,2138112.0,2852212736.0,161955840.0,87.260,0.935,11.772,0.0,0.0,0.033,28.200,2.200,0.0,102.400
14-06 17:25:33,958345216.0,2138112.0,2852212736.0,160931840.0,87.284,0.911,11.780,0.0,0.0,0.025,33.100,6.400,0.0,247.467
14-06 17:26:33,957571072.0,2138112.0,2852216832.0,161701888.0,58.333,0.225,41.417,0.008,0.0,0.017,26.700,1.400,0.0,430574.933
14-06 17:27:33,957698048.0,2138112.0,2852216832.0,161574912.0,50.013,0.008,49.979,0.0,0.0,0.0,29.600,2.200,0.0,2252.800
14-06 17:28:33,970813440.0,2138112.0,2852466688.0,148209664.0,71.876,0.608,27.474,0.0,0.0,0.042,26.0,0.0,0.0,439577.600
14-06 17:29:33,970797056.0,2138112.0,2852466688.0,148226048.0,87.346,0.870,11.759,0.008,0.0,0.017,26.0,0.0,0.0,3490.133
14-06 17:30:33,970813440.0,2138112.0,2852466688.0,148209664.0,87.342,0.910,11.731,0.0,0.0,0.017,28.200,2.200,0.0,102.400
14-06 17:31:33,970813440.0,2138112.0,2852466688.0,148209664.0,87.270,0.952,11.744,0.008,0.0,0.025,27.400,0.0,0.0,247.467
14-06 17:32:33,970813440.0,2138112.0,2852466688.0,148209664.0,87.236,0.961,11.770,0.0,0.0,0.033,26.0,0.0,0.0,657.067
14-06 17:33:33,970813440.0,2138112.0,2852466688.0,148209664.0,87.326,0.919,11.739,0.008,0.0,0.008,26.0,0.0,0.0,128.0
14-06 17:34:33,970813440.0,2138112.0,2852466688.0,148209664.0,87.260,0.968,11.747,0.0,0.0,0.025,26.0,0.0,0.0,665.600
14-06 17:35:33,971685888.0,2138112.0,2852466688.0,147337216.0,53.623,0.117,46.260,0.0,0.0,0.0,26.0,0.0,0.0,432477.867
14-06 17:36:33,971685888.0,2138112.0,2852466688.0,147337216.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,1817.600
14-06 17:37:33,983343104.0,2138112.0,2852716544.0,135430144.0,60.673,0.325,38.969,0.0,0.0,0.033,26.0,0.0,0.0,170.667
14-06 17:38:33,983470080.0,2138112.0,2852716544.0,135303168.0,87.331,0.885,11.759,0.0,0.0,0.025,26.0,0.0,0.0,441258.667
14-06 17:39:33,983470080.0,2138112.0,2852716544.0,135303168.0,87.292,0.902,11.773,0.008,0.0,0.025,26.0,0.0,0.0,1484.800
14-06 17:40:33,983461888.0,2138112.0,2852724736.0,135303168.0,87.263,0.927,11.793,0.0,0.0,0.017,28.200,2.200,0.0,110.933
14-06 17:41:33,983461888.0,2138112.0,2852724736.0,135303168.0,87.299,0.902,11.775,0.0,0.0,0.025,28.200,2.200,0.0,1356.800
14-06 17:42:33,983588864.0,2138112.0,2852724736.0,135176192.0,87.288,0.919,11.768,0.008,0.0,0.017,27.400,0.0,0.0,1169.067
14-06 17:43:33,983588864.0,2138112.0,2852724736.0,135176192.0,87.296,0.918,11.762,0.0,0.0,0.025,26.0,0.0,0.0,110.933
14-06 17:44:33,983842816.0,2138112.0,2852724736.0,134922240.0,65.092,0.392,34.499,0.0,0.0,0.017,28.200,2.200,0.0,430114.133
14-06 17:45:33,983826432.0,2138112.0,2852724736.0,134938624.0,50.013,0.008,49.971,0.0,0.0,0.008,26.0,0.0,0.0,3012.267
14-06 17:46:33,983842816.0,2138112.0,2852724736.0,134922240.0,50.0,0.008,49.983,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 17:47:33,986652672.0,2138112.0,2783735808.0,201101312.0,70.024,0.575,29.367,0.0,0.0,0.033,28.200,2.200,0.0,440840.533
14-06 17:48:33,986779648.0,2138112.0,2783735808.0,200974336.0,87.202,1.001,11.772,0.008,0.0,0.017,27.400,0.0,273.067,1757.867
14-06 17:49:33,986779648.0,2138112.0,2783735808.0,200974336.0,87.230,0.977,11.768,0.0,0.0,0.025,33.800,7.800,0.0,136.533
14-06 17:50:33,986779648.0,2138112.0,2783735808.0,200974336.0,87.304,0.885,11.777,0.008,0.0,0.025,26.0,0.0,0.0,1356.800
14-06 17:51:33,986906624.0,2138112.0,2783735808.0,200847360.0,87.336,0.886,11.761,0.0,0.0,0.017,26.0,0.0,0.0,657.067
14-06 17:52:33,987029504.0,2138112.0,2783739904.0,200720384.0,87.237,0.945,11.785,0.008,0.0,0.025,26.0,0.0,0.0,204.800
