"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","barreira"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_23:18:42.csv 60",,,,"Date:","13 Jun 2019 23:18:42 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
13-06 23:18:42,720502784.0,167936.0,2366320640.0,867192832.0,39.763,1.553,58.643,0.011,0.0,0.029,0.0,0.0,20672.327,237654.716
13-06 23:19:42,1280049152.0,167936.0,2418659328.0,255307776.0,89.777,1.762,8.427,0.0,0.0,0.033,36.900,279.767,0.0,446848.0
13-06 23:20:43,1316519936.0,167936.0,2419007488.0,218488832.0,89.530,1.477,8.960,0.0,0.0,0.033,26.400,100.0,0.0,873625.600
13-06 23:21:43,1344438272.0,167936.0,2445033472.0,164544512.0,85.829,1.660,12.478,0.0,0.0,0.033,26.400,90.533,0.0,870946.133
13-06 23:22:43,1362907136.0,167936.0,2440646656.0,150462464.0,83.290,1.645,15.031,0.008,0.0,0.025,33.100,165.267,0.0,872516.267
13-06 23:23:43,1373831168.0,167936.0,2429374464.0,150810624.0,80.0,1.853,18.122,0.0,0.0,0.025,26.400,90.400,0.0,441250.133
13-06 23:24:43,1390133248.0,167936.0,2429628416.0,134254592.0,78.123,1.476,20.375,0.0,0.0,0.025,27.500,98.367,0.0,2508.800
13-06 23:25:43,1391656960.0,167936.0,2429632512.0,132726784.0,79.589,1.261,19.133,0.0,0.0,0.017,4.300,16.900,0.0,441045.333
13-06 23:26:43,1408610304.0,167936.0,2393190400.0,152215552.0,88.385,1.819,9.762,0.008,0.0,0.025,24.200,80.067,0.0,441309.867
13-06 23:27:43,1425043456.0,167936.0,2393444352.0,135528448.0,72.746,1.234,25.969,0.0,0.0,0.050,26.400,161.233,0.0,5256.533
13-06 23:28:43,1441951744.0,167936.0,2350346240.0,161718272.0,70.339,1.185,28.451,0.0,0.0,0.025,26.400,90.533,0.0,442871.467
13-06 23:29:43,1442459648.0,167936.0,2350346240.0,161210368.0,86.292,1.444,12.247,0.0,0.0,0.017,3.300,15.900,0.0,436974.933
13-06 23:30:43,1457381376.0,167936.0,2350600192.0,146034688.0,73.464,1.361,25.142,0.0,0.0,0.033,24.200,80.067,0.0,868744.533
13-06 23:31:42,1463627776.0,167936.0,2350604288.0,139784192.0,65.606,0.659,33.709,0.0,0.0,0.025,15.400,71.667,0.0,434090.667
