"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-16_22:58:18.csv 60",,,,"Date:","16 Jun 2019 22:58:19 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
"time","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","recv","send","read","writ"
16-06 22:58:19,436363264.0,0.0,2283069440.0,1254195200.0,1.375,0.085,98.506,0.032,0.0,0.002,0.0,0.0,2036.843,14224.723
16-06 22:59:19,831815680.0,0.0,2283073536.0,858738688.0,72.125,5.205,22.670,0.0,0.0,0.0,26.0,0.0,546.133,2739.200
16-06 23:00:19,831672320.0,0.0,2283073536.0,858882048.0,91.405,7.545,1.050,0.0,0.0,0.0,28.200,2.200,0.0,392.533
16-06 23:01:19,831672320.0,0.0,2283073536.0,858882048.0,91.347,7.528,1.125,0.0,0.0,0.0,29.600,2.200,0.0,128.0
16-06 23:02:19,833196032.0,0.0,2283073536.0,857358336.0,91.271,7.570,1.159,0.0,0.0,0.0,26.0,0.0,546.133,1416.533
16-06 23:03:19,834809856.0,0.0,2283073536.0,855744512.0,91.255,7.461,1.284,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:04:19,842735616.0,0.0,2283073536.0,847818752.0,76.813,20.410,2.776,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:05:19,846163968.0,0.0,2283073536.0,844390400.0,83.896,13.070,3.026,0.0,0.0,0.008,26.0,0.0,0.0,102.400
16-06 23:06:19,850989056.0,0.0,2283073536.0,839565312.0,75.740,21.234,3.026,0.0,0.0,0.0,27.400,0.0,273.067,657.067
16-06 23:07:19,855687168.0,0.0,2283073536.0,834867200.0,74.477,22.263,3.260,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:08:19,905953280.0,0.0,2283073536.0,784601088.0,77.387,19.195,3.419,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 23:09:19,863416320.0,0.0,2283073536.0,827138048.0,81.726,15.248,3.026,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:10:19,868368384.0,0.0,2283073536.0,822185984.0,73.872,22.468,3.652,0.0,0.0,0.008,26.0,0.0,0.0,102.400
16-06 23:11:19,873209856.0,0.0,2283073536.0,817344512.0,74.594,22.330,3.077,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:12:19,876511232.0,0.0,2283073536.0,814043136.0,85.095,11.921,2.984,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:13:19,882352128.0,0.0,2283073536.0,808202240.0,74.460,22.438,3.102,0.0,0.0,0.0,33.800,7.800,0.0,145.067
16-06 23:14:19,886288384.0,0.0,2283073536.0,804265984.0,74.498,22.443,3.060,0.0,0.0,0.0,26.0,0.0,0.0,1757.867
16-06 23:15:19,889335808.0,0.0,2283073536.0,801218560.0,85.028,12.012,2.951,0.0,0.0,0.008,28.200,2.200,0.0,102.400
16-06 23:16:19,893382656.0,0.0,2283073536.0,797171712.0,74.452,22.105,3.444,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:17:19,898207744.0,0.0,2283073536.0,792346624.0,74.162,22.328,3.510,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 23:18:19,928047104.0,0.0,2283073536.0,762507264.0,79.031,17.892,3.077,0.0,0.0,0.0,27.400,0.0,0.0,102.400
16-06 23:19:19,906477568.0,0.0,2283073536.0,784076800.0,80.717,15.957,3.326,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 23:20:19,910667776.0,0.0,2283073536.0,779886592.0,73.870,22.578,3.543,0.0,0.0,0.008,26.0,0.0,0.0,102.400
16-06 23:21:19,915619840.0,0.0,2283073536.0,774934528.0,74.694,21.829,3.477,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:22:19,918921216.0,0.0,2283073536.0,771633152.0,84.612,12.246,3.143,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:23:19,923238400.0,0.0,2283073536.0,767315968.0,74.973,22.101,2.926,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:24:19,928174080.0,0.0,2283073536.0,762380288.0,74.493,22.146,3.360,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:25:19,931729408.0,0.0,2283073536.0,758824960.0,84.819,12.155,3.026,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 23:26:19,936046592.0,0.0,2283073536.0,754507776.0,74.319,22.106,3.568,0.0,0.0,0.008,28.800,0.0,0.0,102.400
16-06 23:27:19,940888064.0,0.0,2283073536.0,749666304.0,74.506,22.208,3.286,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:28:19,944951296.0,0.0,2283073536.0,745603072.0,79.358,17.432,3.210,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:29:19,948506624.0,0.0,2283073536.0,742047744.0,79.867,16.924,3.210,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:30:19,953204736.0,0.0,2283073536.0,737349632.0,74.118,22.180,3.702,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:31:19,958152704.0,0.0,2283077632.0,732397568.0,75.090,21.884,3.026,0.0,0.0,0.0,26.0,0.0,0.0,179.200
16-06 23:32:19,961310720.0,0.0,2283077632.0,729239552.0,84.719,12.205,3.076,0.0,0.0,0.0,28.200,2.200,0.0,247.467
16-06 23:33:19,965754880.0,0.0,2283077632.0,724795392.0,74.527,21.988,3.485,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:34:19,970452992.0,0.0,2283077632.0,720097280.0,73.491,22.432,4.078,0.0,0.0,0.0,28.200,2.200,0.0,102.400
